author_name,degree,eigenvector,betweenness,closeness,npubs,hindex,hindex5y,i10index,i10index5y,citedby,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author
"Curmei, Mihaela",0.0019,0.0,0.0,0.1057,1,1,1,0,0,5,0,0,0,0,0,1
"Mcguinness, Rob",0.0019,0.0,0.0,0.1124,,,,,,,0,0,0,0,0,1
"Park, Yongjun",0.0006,0.0,0.0,0.0851,23,7,7,7,7,288,0,0,0,0,0,1
"Chatzopoulos, Georgios",0.0009,0.0,0.0,0.0979,6,2,2,0,0,4,0,0,0,0,0,1
"Kaminsky, Michael",0.0006,0.0,0.0,0.0956,95,34,30,54,49,6360,0,1,1,0,0,1
"Liu, Hua",0.0013,0.0,0.0,0.0853,,,,,,,0,0,0,0,0,1
"Essen, Brian C. Van",0.0025,0.0,0.0,0.089,36,12,11,16,11,436,0,0,0,0,0,1
"Jiang, Hong",0.0047,0.0,35201.8627,0.1088,278,36,28,117,75,4483,0,0,1,0,0,4
"Chung, Andrew",0.0035,0.0,22260.0,0.1368,47,9,9,9,9,658,0,0,0,0,0,1
"Zhang, Mingzhe",0.0013,0.0,0.0,0.0814,9,3,3,0,0,22,0,0,0,0,0,1
"Ghag, Aditi",0.0019,0.0,0.0,0.1245,,,,,,,0,0,0,0,0,1
"Bremer, Peer-Timo",0.0025,0.0001,0.0,0.1061,258,32,29,79,72,4109,0,0,0,0,0,1
"Zhao, Yong",0.0016,0.0,0.0,0.0949,5,2,2,1,1,31,0,0,0,0,0,2
"Kashyap, Abhijith",0.0028,0.0,0.0,0.1316,,,,,,,0,0,0,0,0,2
"Rambharos, Jendra",0.0028,0.0,0.0,0.0978,,,,,,,,,,,,
"Zou, Wei",0.0016,0.0,0.0,0.0949,,,,,,,0,0,0,0,0,1
"Laurenzano, Michael",0.0025,0.0,0.0,0.0852,58,17,17,24,21,1014,0,0,0,0,0,1
"Wang, Hui",0.0016,0.0,0.0,0.128,6,3,3,1,1,33,0,0,0,0,0,1
"Maeda, Rafael K. V.",0.0013,0.0,0.0,0.1146,,,,,,,0,0,0,0,0,1
"Li, Baochun",0.0003,0.0,0.0,0.105,438,72,51,219,176,15643,0,0,0,0,0,1
"Bataev, Alexey",0.0035,0.0,0.0,0.1053,,,,,,,0,0,0,0,0,1
"Cappello, Franck",0.0031,0.0,53760.4871,0.0991,290,41,36,101,76,8052,1,1,2,0,0,3
"Pattabiraman, Karthik",0.0031,0.0,179414.505,0.1228,132,24,21,41,39,1666,0,0,0,0,0,2
"Ni, Fan",0.0013,0.0,0.0,0.0968,11,3,3,1,1,23,0,0,0,0,0,2
"Lian, Wilson",0.0006,0.0,0.0,0.101,6,4,3,1,1,51,0,0,0,0,0,1
"Sun, Jin",0.0016,0.0,0.0,0.128,,,,,,,0,0,0,0,0,1
"Schaub, Florian",0.0028,0.0,0.0,0.1109,,,,,,,,,,,,
"Sanso, Antonio",0.0022,0.0,0.0,0.0859,9,2,2,1,1,34,0,0,0,0,0,1
"Qin, Zhan",0.0016,0.0,0.0,0.0793,25,9,9,8,8,540,0,0,0,0,0,1
"Rindal, Peter",0.0009,0.0,9552.0,0.0853,8,3,3,1,1,29,0,0,0,0,0,2
"Liao, Siyu",0.0047,0.0,0.0,0.124,5,1,1,0,0,1,0,0,0,0,0,1
"Peng, Chunyi",0.0031,0.0,0.0,0.0883,78,18,18,24,23,2483,0,2,1,0,0,2
"Zhang, Ming",0.0016,0.0,0.0,0.1271,21,35,32,48,45,6943,0,1,0,0,0,1
"Servat, Harald",0.0016,0.0007,0.0,0.1021,40,10,8,10,5,211,0,0,0,0,0,1
"Liu, Yuanlai",0.0028,0.0,0.0,0.1003,,,,,,,0,0,0,0,0,1
"Terauchi, Tachio",0.0016,0.0,0.0,0.102,43,14,13,18,14,1632,0,0,0,0,0,1
"Zhuo, Youwei",0.0069,0.0,107171.5121,0.1273,3,1,1,0,0,2,0,0,0,0,0,2
"Distler, Tobias",0.0006,0.0,0.0,0.101,,,,,,,0,0,0,0,0,1
"Alsudais, Azzam",0.0009,0.0,0.0,0.0862,1,0,0,0,0,0,0,0,0,0,0,1
"Kolli, Aasheesh",0.0019,0.0,0.0,0.1128,12,5,5,5,5,102,0,0,0,0,0,1
"Papakonstantinou, Yannis",0.0022,0.0,119775.0158,0.1273,180,48,24,73,45,13757,0,1,0,0,0,3
"Ding, Yufei",0.0009,0.0,0.0,0.0992,9,3,3,2,2,58,0,0,0,0,0,2
"Xiao, Xiaokui",0.0035,0.0,15910.0,0.0861,87,38,34,58,55,5589,0,1,0,0,0,3
"Hansen, Timothy M.",0.0019,0.0,0.0,0.0891,,,,,,,,,,,,
"Xiong, Haoyi",0.0013,0.0,0.0,0.0921,44,15,15,17,17,581,0,0,0,0,0,1
"Zhang, Wang",0.0016,0.0,0.0,0.1022,,,,,,,0,0,0,0,0,1
"Fang, Huang",0.0006,0.0,0.0,0.0922,,,,,,,0,0,0,0,0,1
"Qian, Junjie",0.0016,0.0,0.0,0.0981,,,,,,,0,0,0,0,0,1
"Fu, Yanjie",0.0047,0.0,104315.0,0.1127,35,8,8,6,6,341,0,0,0,0,0,4
"Hariharan, Bharath",0.0013,0.0,0.0,0.118,27,17,17,19,19,2119,0,0,0,0,0,1
"Mundo, Carlo C. Del",0.0016,0.0,0.0,0.1151,12,3,3,1,1,22,0,0,0,0,0,1
"Tomov, Stanimire",0.0013,0.0,0.0,0.0912,214,31,29,84,73,4212,0,0,0,0,0,1
"Coppens, Bart",0.0016,0.0,0.0,0.0853,26,7,6,6,5,186,0,0,0,0,0,1
"Koh, Sungjoon",0.0019,0.0,0.0,0.1325,,,,,,,0,0,0,0,0,1
"Ren, Ao",0.0022,0.0,0.0,0.1199,16,4,4,0,0,36,0,0,0,0,0,1
"Wentzlaff, David",0.0038,0.0,12788.0,0.0843,84,20,18,31,25,4360,0,1,0,0,0,4
"Seth, Sharad C.",0.0016,0.0,0.0,0.0981,,,,,,,,,,,,
"Higham, Nicholas J.",0.0013,0.0,0.0,0.0912,,,,,,,,,,,,
"Nasiriani, Neda",0.0016,0.0,11121.1667,0.1176,12,6,6,4,4,73,0,0,0,0,0,3
"Zhang, Chi",0.0006,0.0,0.0,0.0771,14,5,5,3,3,99,0,0,0,0,0,2
"Santolucito, Mark",0.0013,0.0,0.0,0.0995,10,3,3,0,0,17,0,0,0,0,0,1
"Deslippe, Jack",0.006,0.0,7.5,0.1193,91,15,14,19,18,1646,0,0,0,0,0,2
"Wang, Yizhen",0.0006,0.0,0.0,0.1021,,,,,,,0,0,0,0,0,1
"Rajamanickam, Sivasankaran",0.0035,0.0,62587.4337,0.111,111,12,11,15,13,906,0,1,0,0,0,2
"Ouzzani, Mourad",0.0028,0.0,0.0,0.0942,143,25,18,46,32,2151,0,0,0,0,0,2
"Zheng, Xinnian",0.0006,0.0,0.0,0.1041,7,2,2,0,0,9,0,0,0,0,0,1
"Tan, Wei",0.0022,0.0,9552.0,0.093,121,23,21,45,39,2392,0,0,0,0,0,1
"Walls, Melvin",0.0016,0.0,0.0,0.1223,3,2,2,1,1,24,0,0,0,0,0,1
"Liu, Chuanren",0.0016,0.0,0.0,0.1254,32,9,9,7,7,315,0,1,0,0,0,1
"Wagner, Luke",0.0025,0.0,0.0,0.0746,,,,,,,0,0,0,0,0,1
"Xie, Pengtao",0.0028,0.0,0.0,0.1164,26,8,8,8,8,270,0,0,0,0,0,1
"Kim, Sungmin",0.0025,0.0,0.0,0.109,26,14,14,17,16,726,0,0,0,0,0,1
"Diwan, Amer",0.0013,0.0,0.0,0.1226,125,29,17,56,32,4451,0,0,0,0,0,1
"Eisenhauer, Greg",0.0035,0.0,0.0,0.1106,121,28,14,57,21,2537,0,1,0,0,0,1
"Mytkowicz, Todd",0.0016,0.0,78803.5037,0.1189,70,18,17,24,23,1570,0,0,0,0,0,2
"Yu, Lantao",0.0022,0.0,0.0,0.0994,3,2,2,1,1,55,0,0,0,0,0,1
"Gomez-Rodriguez, Manuel",0.0013,0.0,0.0,0.1019,,,,,,,,,,,,
"Park, Yongjoo",0.0009,0.0,0.0,0.0921,5,3,3,1,1,70,0,0,0,0,0,1
"Zha, Mingming",0.0025,0.0,0.0,0.0949,,,,,,,0,0,0,0,0,1
"Liagouris, John",0.0009,0.0,0.0,0.0954,14,5,4,2,2,95,0,0,0,0,0,1
"Constantinescu, Emil M.",0.0013,0.0,0.0,0.0916,,,,,,,,,,,,
"Appel, Andrew W.",0.0022,0.0,23610.1767,0.0824,174,50,28,109,59,13122,0,0,0,0,0,2
"Casanova, Henri",0.0038,0.0,44422.8,0.0938,283,49,29,122,67,10281,0,3,0,0,0,3
"Trott, Christian",0.0009,0.0,0.0,0.1045,59,11,11,12,12,409,0,0,0,0,0,1
"Chang, Lijun",0.0006,0.0,0.0,0.068,43,15,15,16,16,795,0,0,0,0,0,1
"O'Keeffe, Dan",0.0035,0.0,0.0,0.1124,13,7,6,5,3,168,0,0,0,0,0,1
"Chen, Xin",0.0038,0.0,68152.9375,0.1183,,,,,,,0,0,0,0,0,2
"Yun, Catherine",0.0013,0.0,0.0,0.1079,,,,,,,0,0,0,0,0,1
"Song, Fengguang",0.0044,0.0,63183.1875,0.1056,37,11,8,11,8,541,0,0,0,0,0,2
"Eyers, David M.",0.0053,0.0,63032.6033,0.1127,,,,,,,,,,,,
"Ibrahim, Mohamed",0.0025,0.0,0.0,0.1169,,,,,,,0,0,0,0,0,1
"Maiya, Sanjana",0.0019,0.0,0.0,0.0695,,,,,,,0,0,0,0,0,1
"Cao, Thang",0.0031,0.0,3184.0,0.0973,,,,,,,0,0,0,0,0,2
"Young, Vinson",0.0006,0.0,0.0,0.1086,5,1,1,1,1,18,0,0,0,0,0,1
"Ji, Yan",0.0016,0.0,0.0,0.0868,,,,,,,0,0,0,0,0,1
"Zhou, Jiang",0.0009,0.0,0.0,0.082,,,,,,,0,0,0,0,0,1
"Zhang, Hong",0.0022,0.0,9552.5,0.1111,,,,,,,,,,,,
"Chakraborty, Sourav",0.0013,0.0,0.0,0.1132,11,3,3,1,1,29,0,0,0,0,0,3
"Reinman, Glenn",0.0009,0.0,0.0,0.0928,123,31,21,71,51,3065,0,0,0,0,0,1
"Toor, Skye",0.0053,0.0001,0.0,0.1246,,,,,,,0,0,0,0,0,1
"Wójcik, Marcin",0.006,0.0,111821.4188,0.1271,27,7,7,5,5,165,0,0,0,0,0,1
"Wang, Yuepeng",0.0009,0.0,0.0,0.0695,9,4,4,1,1,42,0,0,0,0,0,1
"Nie, Liqiang",0.0044,0.0,15348.6667,0.093,90,20,20,32,31,1185,0,1,0,0,0,5
"Mommessin, Clément",0.0019,0.0,12732.0,0.0877,,,,,,,0,0,0,0,0,2
"Cong, Jason",0.0016,0.0,9552.0,0.1022,652,73,39,321,178,19521,0,0,0,0,1,2
"Miller, Ross",0.0022,0.0,0.0,0.1156,,,,,,,0,0,0,0,0,1
"Heinrich, Franz Christian",0.0022,0.0,0.0,0.0944,,,,,,,,,,,,
"Valadarsky, Asaf",0.0013,0.0,0.0,0.1048,7,2,2,1,1,101,0,0,0,0,0,1
"Rastello, Fabrice",0.0013,0.0,0.0,0.1041,,,,,,,0,0,0,0,0,1
"Zhang, Youtao",0.0019,0.0,1059.6667,0.073,107,29,23,55,44,3665,0,0,0,0,0,3
"Guerraoui, Rachid",0.0047,0.0,117636.9232,0.1073,809,64,35,254,140,19362,0,3,0,0,0,6
"Dhawan, Medhavi",0.0035,0.0,0.0,0.137,,,,,,,0,0,0,0,0,1
"Schlesinger, Cole",0.0019,0.0,0.0,0.1165,7,6,6,6,6,814,0,0,0,0,0,1
"Jia, Yunhan",0.0025,0.0,30.0,0.0948,,,,,,,,,,,,
"Guo, Jian",0.0009,0.0,0.0,0.0968,,,,,,,0,0,0,0,0,1
"Li, Runhui",0.0022,0.0,1060.6667,0.1212,8,5,5,5,5,122,0,0,0,0,0,2
"Mishra, Nikita",0.0016,0.0,1592.5,0.0753,8,2,2,2,2,69,0,0,0,0,0,2
"Matveev, Alexander",0.0009,0.0,0.0,0.0853,22,8,8,8,8,222,0,0,0,0,0,2
"Zhang, Danfeng",0.0013,0.0,0.0,0.0741,21,8,8,8,8,394,0,0,0,0,0,1
"Robert, Yves",0.0031,0.0,132380.659,0.1014,666,45,24,198,72,8764,0,0,2,0,0,3
"Korczynski, David",0.0003,0.0,0.0,0.0867,3,1,1,0,0,3,0,0,0,0,0,1
"Razavi, Kaveh",0.0038,0.0,0.0,0.0786,13,7,7,4,4,115,0,1,0,0,0,3
"Walfish, Michael",0.0038,0.0,44802.0023,0.1139,61,22,19,28,24,2472,0,1,0,0,0,3
"Aupy, Guillaume",0.0019,0.0,32398.1312,0.0984,37,8,7,7,7,216,0,2,0,0,0,2
"Pugsley, Seth H.",0.0016,0.0,0.0,0.1145,26,8,7,6,6,321,0,0,0,0,0,1
"Kassing, Simon",0.0013,0.0,0.0,0.1048,3,1,1,0,0,5,0,0,0,0,0,1
"Song, Congzheng",0.0013,0.0,2123.6667,0.0799,4,1,1,1,1,27,0,0,0,0,0,2
"Ainsworth, Mark",0.0028,0.0,0.125,0.1118,171,35,24,78,46,7738,0,0,0,0,0,2
"Clemmer, Alex",0.0019,0.0,0.0,0.1057,,,,,,,0,0,0,0,0,1
"Jha, Somesh",0.0016,0.0,0.0,0.0971,545,67,47,212,158,24030,0,0,0,0,0,1
"Kestor, Gokcen",0.0022,0.0,86043.6828,0.1066,28,6,6,6,6,188,0,1,0,0,0,3
"Li, Bojie",0.0022,0.0,0.0,0.1065,5,3,3,1,1,38,0,0,0,0,0,1
"Etigowni, Sriharsha",0.0013,0.0,0.0,0.0853,8,1,1,0,0,4,0,0,0,0,0,1
"Parameswaran, Aditya G.",0.0044,0.0,31770.0,0.1021,,,,,,,,,,,,
"Chen, Xianglan",0.0019,0.0,0.0,0.1138,,,,,,,0,0,0,0,0,1
"Canon, Louis-Claude",0.0016,0.0,14667.8668,0.0958,33,9,7,9,4,276,0,1,0,0,0,2
"Yalcin, Gulay",0.0013,0.0,0.0,0.0998,30,8,8,7,6,279,0,0,0,0,0,1
"Cecchetti, Ethan",0.0022,0.0,66486.0,0.0868,5,1,1,1,1,39,0,0,0,0,0,2
"Xie, Hong",0.0009,0.0,0.0,0.0966,,,,,,,0,0,0,0,0,1
"Jin, Cheng",0.0019,0.0,0.0,0.0982,15,6,5,3,3,212,0,0,0,0,0,1
"Li, Conglong",0.0013,0.0,0.0,0.1057,4,2,2,2,2,39,0,0,0,0,0,1
"Betelú, Santiago",0.0016,0.0,0.0,0.0885,,,,,,,,,,,,
"Kurth, Thorsten",0.0044,0.0,0.0,0.1193,60,15,14,18,18,1850,0,0,0,0,0,1
"Qiu, Lili",0.0031,0.0,25432.0,0.0933,176,46,36,84,70,10463,0,1,0,0,0,2
"Wang, Meng",0.0035,0.0,53597.6236,0.0993,,,,,,,0,1,0,0,0,2
"Cao, Yulong",0.0016,0.0,0.0,0.0947,,,,,,,0,0,0,0,0,1
"Han, Xueyuan",0.0038,0.0,16542.6162,0.1022,3,1,1,0,0,6,0,0,0,0,0,3
"Wood, Benjamin P.",0.0016,0.0,19086.0,0.0876,,,,,,,0,0,0,0,0,2
"Dally, William J.",0.0041,0.0,36613.7469,0.1329,,,,,,,,,,,,
"Hack, Michel",0.0025,0.0,795.75,0.0971,,,,,,,0,0,0,0,0,2
"Dickerson, Thomas D.",0.0009,0.0,0.0,0.1135,,,,,,,,,,,,
"Bindschaedler, Vincent",0.0038,0.0,41262.0,0.095,13,6,6,4,4,136,0,0,0,0,0,3
"Schmidt, Bertil",0.0025,0.0091,1591.0,0.0993,235,34,28,79,59,4297,0,2,1,0,0,3
"Islam, Tanzima Zerin",0.0019,0.0,0.0,0.0969,,,,,,,,,,,,
"Parno, Bryan",0.0009,0.0,0.0,0.069,117,29,28,36,34,5638,1,0,0,0,0,1
"Wang, Zijun",0.0022,0.0,0.0,0.0971,,,,,,,0,0,0,0,0,1
"Rogers, Timothy G.",0.0013,0.0,0.0,0.088,15,4,4,4,4,350,0,0,0,0,0,1
"Zuck, Aviad",0.0009,0.0,0.0,0.1016,,,,,,,0,1,0,0,0,2
"Fonseca, Pedro",0.0009,0.0,0.0,0.1181,,,,,,,0,0,0,0,0,1
"Lu, Tao",0.0044,0.0,28841.0736,0.1174,11,1,1,1,1,19,0,0,0,0,0,3
"Biswas, Rajarshi",0.0013,0.0,0.0,0.1132,1,0,0,0,0,0,0,0,0,0,0,1
"Kim, Juhyun",0.0013,0.0,0.0,0.111,,,,,,,0,0,0,0,0,1
"Wang, Wenhao",0.0028,0.0,6370.0,0.095,,,,,,,,,,,,
"Lawall, Julia L.",0.0028,0.0,3184.0,0.0962,,,,,,,,,,,,
"Zhang, Yipeng",0.0047,0.0,0.0,0.124,,,,,,,0,0,0,0,0,1
"Bayatpour, Mohammadreza",0.0013,0.0,0.0,0.1132,2,1,1,0,0,2,0,0,0,0,0,1
"Liu, Xinyue",0.0013,0.0,0.0,0.0921,7,1,1,1,1,18,0,0,0,0,0,1
"Ma, Shaoping",0.0047,0.0,19097.1103,0.0963,,,,,,,0,0,0,0,0,4
"Shahaf, Gal",0.0013,0.0,0.0,0.1048,,,,,,,0,0,0,0,0,1
"Yan, Xifan",0.0044,0.0,0.0,0.0945,,,,,,,0,0,0,0,0,1
"Kholy, Ahmed El",0.0013,0.0,0.0,0.0849,21,9,8,8,7,429,0,0,0,0,0,1
"Ren, Kui",0.0016,0.0,0.0,0.0793,214,54,50,112,103,18795,0,1,0,0,0,2
"Witchel, Emmett",0.0022,0.0,49393.6545,0.1237,90,31,24,48,39,5029,0,2,0,0,0,2
"Davis, Kei",0.0031,0.0,0.0,0.0806,113,22,15,31,16,1670,0,0,0,0,0,1
"Awan, Ammar Ahmad",0.0022,0.0,248.848,0.1168,16,3,3,1,1,52,0,0,0,0,0,2
"Zhang, Fan",0.0041,0.0,119831.5017,0.0941,6,4,4,4,4,112,0,0,0,0,0,1
"Yasukata, Kenichi",0.0041,0.0,4769.5,0.1031,5,3,3,1,1,24,0,0,0,0,0,3
"Wang, Tao",0.0041,0.0,31770.0,0.0968,,,,,,,0,0,0,0,0,2
"Huici, Felipe",0.0041,0.0,4769.5,0.1031,63,17,14,23,20,1308,0,2,0,0,0,3
"Huh, Joonmoo",0.0003,0.0,0.0,0.0905,10,2,2,0,0,8,0,0,0,0,0,1
"Herbst, Nikolas Roman",0.0019,0.0,0.0,0.0722,,,,,,,,,,,,
"Tang, Lingjia",0.0044,0.0,67587.5,0.0853,63,18,18,21,20,1234,0,3,1,0,0,4
"Vazhkudai, Sudharshan S.",0.0075,0.0,187503.3361,0.1239,105,23,17,34,22,1907,0,1,0,0,0,8
"Chua, Tat-Seng",0.0053,0.0,24900.6667,0.093,587,65,49,275,197,15132,0,1,0,0,0,7
"Dai, Xiaohai",0.0013,0.0,0.0,0.0867,,,,,,,0,0,0,0,0,1
"Lahav, Ori",0.0013,0.0,0.0,0.1216,37,9,9,9,9,207,0,0,0,0,0,2
"Tang, Haixu",0.0022,0.0,0.0,0.095,175,40,34,92,83,7345,0,0,0,0,0,1
"Chai, Eugene",0.0025,0.0,3182.0,0.0854,29,6,4,3,2,86,0,0,0,0,0,2
"Douglas, Andrew",0.0038,0.0,0.0,0.0786,,,,,,,0,0,0,0,0,1
"Inoue, Koji",0.0025,0.0,0.0,0.0973,210,18,11,30,13,1372,0,3,1,0,0,1
"Ding, Cong",0.0013,0.0,0.0,0.0997,9,6,5,5,5,150,0,0,0,0,0,1
"Schmidt, Florian",0.0035,0.0,1588.5,0.1031,26,8,7,7,5,183,0,0,0,0,0,2
"Xie, Xiufeng",0.0003,0.0,0.0,0.0771,12,6,6,5,5,260,0,0,0,0,0,1
"Bian, Yuchen",0.0009,0.0,0.0,0.0843,7,3,3,1,1,25,0,0,0,0,0,1
"Chen, Ye",0.0013,0.0,0.0,0.0879,,,,,,,0,0,0,0,0,1
"Zhou, Jiayu",0.0028,0.0,15910.0,0.1164,67,16,16,19,19,1024,0,2,0,0,0,2
"Armbrust, Michael",0.0022,0.0,0.0,0.1353,33,14,12,14,13,15474,0,0,0,0,0,1
"Sabne, Amit",0.0028,0.0,12732.0,0.0965,20,5,5,2,2,181,0,0,0,0,0,2
"Duggal, Abhinav",0.0016,0.0,0.0,0.0869,,,,,,,0,0,0,0,0,1
"Carrera, David",0.0019,0.0,6370.0,0.0895,97,23,19,40,32,1947,0,0,0,0,0,2
"Cunha, Ítalo S.",0.0028,0.0,0.0,0.115,,,,,,,,,,,,
"Degomme, Augustin",0.0022,0.0,0.0,0.0944,,,,,,,0,0,0,0,0,1
"Zaostrovnykh, Arseniy",0.0013,0.0,0.0,0.1085,,,,,,,0,0,0,0,0,1
"Martins, Ruben",0.0019,0.0,2118.0,0.0746,35,9,9,9,9,273,0,0,0,0,0,2
"Dash, Sajal",0.0009,0.0006,0.0,0.0988,1,0,0,0,0,0,0,0,0,0,0,1
"Gember, Aaron",0.0009,0.0,0.0,0.1236,,,,,,,,,,,,
"Lupu, Costin",0.0025,0.0,0.0,0.1031,,,,,,,0,0,0,0,0,1
"Fischer, Michael J.",0.0022,0.0,0.0,0.1033,216,49,24,96,42,20578,0,0,0,0,0,1
"Bai, Youhui",0.0013,0.0,0.0,0.1062,,,,,,,0,0,0,0,0,1
"Tesser, Rafael Keller",0.0013,0.0,0.0,0.096,,,,,,,0,0,0,0,0,1
"Holz, Thorsten",0.0035,0.0,16901.3333,0.1046,178,47,38,90,80,8485,0,2,0,0,0,2
"Garcia-Molina, Hector",0.0022,0.0,113729.1825,0.1134,743,128,68,396,234,73943,0,0,0,0,0,3
"Fernandes, Fernando",0.0028,0.0,0.0,0.0938,,,,,,,0,0,0,0,0,1
"Chen, Shuang",0.0025,0.0,98429.4842,0.1133,2,1,1,0,0,4,0,0,0,0,0,2
"Yuan, Jun",0.0031,0.0,0.0,0.1016,17,5,4,3,2,92,0,0,0,0,0,1
"Wang, Xiao",0.0006,0.0,0.0,0.0724,15,8,8,7,7,452,0,0,0,0,0,2
"Szekeres, Adriana",0.0031,0.0,0.0,0.0919,,,,,,,0,0,0,0,0,1
"Ramasubramanian, Kamala",0.0019,0.0,0.0,0.0695,,,,,,,0,0,0,0,0,1
"Baker, Tobin",0.0047,0.0,0.0,0.0885,,,,,,,0,0,0,0,0,1
"Chang, Kenneth",0.0013,0.0,0.0,0.107,,,,,,,0,0,0,0,0,1
"Seshadri, Vivek",0.0044,0.0,9689.8491,0.1381,45,17,17,20,20,1193,0,0,0,0,0,2
"Shanbhag, Uday V.",0.0009,0.0,0.0,0.1053,,,,,,,,,,,,
"Roberts, Laura M.",0.0013,0.0,0.0,0.0918,,,,,,,0,0,0,0,0,1
"Liu, Yiqun",0.0047,0.0,19097.1103,0.0963,,,,,,,0,1,0,0,0,4
"Moyer, Thomas",0.0019,0.0,0.0,0.1022,33,8,8,8,8,402,0,0,0,0,0,1
"Du, Lian",0.0009,0.0,0.0,0.094,,,,,,,0,0,0,0,0,1
"Jiao, Yizheng",0.0031,0.0,0.0,0.1016,1091,37,33,166,135,7133,0,0,0,0,0,1
"López-Buedo, Sergio",0.0016,0.0,0.0,0.0908,,,,,,,,,,,,
"Iglesias, Jesus Omana",0.0019,0.0,62.5667,0.0934,9,3,3,0,0,17,0,0,0,0,0,3
"Palix, Nicolas",0.0022,0.0,0.0,0.0962,31,11,7,11,7,456,0,0,0,0,0,1
"Xu, Guoqing",0.0019,0.0,25432.0,0.0912,,,,,,,,,,,,
"Ma, Richard T. B.",0.0006,0.0,0.0,0.1182,83,15,14,22,21,1370,0,1,0,0,0,1
"Bai, Yu",0.0047,0.0,0.0,0.124,22,3,3,1,1,134,0,0,0,0,0,1
"Wang, Ziqi",0.0082,0.0001,28602.0,0.1247,2860,44,37,540,371,17198,0,0,0,0,0,2
"Su, Maomeng",0.0013,0.0,0.0,0.1096,,,,,,,0,0,0,0,0,1
"Gohman, Dan",0.0025,0.0,0.0,0.0746,,,,,,,0,0,0,0,0,1
"Wu, Wenfei",0.0016,0.0,0.0,0.1142,17,10,10,10,10,1014,0,0,0,0,0,1
"Putnam, Andrew",0.0022,0.0,0.0,0.1065,61,16,13,17,14,1040,0,0,1,0,0,1
"Hassan, Wajih Ul",0.0013,0.0,0.0,0.0961,7,1,1,0,0,1,0,0,0,0,0,1
"Ma, Xiaosong",0.0022,0.0,0.0,0.1195,176,28,22,56,42,2366,0,1,0,0,0,1
"Ren, Ling",0.0019,0.0,0.0,0.082,21,12,12,15,15,650,0,0,0,0,0,1
"Benoit, Anne",0.0009,0.0,0.0,0.0917,204,21,16,48,29,1569,1,1,0,0,0,1
"Mehdi, Syed Akbar",0.0016,0.0,0.0,0.1011,4,3,3,2,2,218,0,0,0,0,0,1
"Frassetto, Tommaso",0.0009,0.0,0.0,0.0933,5,2,2,0,0,15,0,0,0,0,0,1
"Zyulkyarov, Ferad",0.0028,0.0,15910.0,0.0998,20,6,6,5,5,250,0,0,0,0,0,2
"Kim, Namho",0.0025,0.0,0.0,0.109,1,1,1,0,0,1,0,0,0,0,0,1
"Warinschi, Bogdan",0.0016,0.0,0.0,0.0687,105,30,23,51,47,3374,0,1,0,0,0,1
"Gilani, Syed Zohaib",0.0009,0.0,0.0,0.1333,,,,,,,,,,,,
"Bastien, J. F.",0.0035,0.0,25432.0,0.0806,,,,,,,,,,,,
"Delozier, Christian",0.0013,0.0,0.0,0.0876,,,,,,,0,0,0,0,0,1
"Awadallah, Ahmed Hassan",0.0022,0.0,15910.0,0.0928,108,20,19,38,32,1524,0,1,0,0,0,1
"Elyasi, Nima",0.0019,0.0,154.5378,0.127,2,1,1,0,0,1,0,0,0,0,0,2
"Holladay, Daniel",0.0031,0.0,0.0,0.0806,9,1,1,0,0,3,0,0,0,0,0,1
"Wang, Chundong",0.0016,0.0,0.0,0.068,19,7,7,7,7,193,0,0,0,0,0,1
"Liu, Yunhao",0.0041,0.0,38100.0,0.0946,227,56,47,177,151,15073,0,0,0,0,0,2
"Wang, Paul",0.0016,0.0,0.0,0.1088,,,,,,,0,0,0,0,0,1
"Li, Min",0.0013,0.0,0.0,0.0885,30,12,11,16,14,540,0,0,0,0,0,1
"Andersen, David G.",0.0019,0.0,6370.0,0.1057,167,49,39,84,75,11666,0,1,0,0,0,2
"Zheng, Hongzhong",0.0016,0.0,0.0,0.1059,,,,,,,0,0,0,0,0,1
"Pawlowski, Andre",0.0035,0.0,16901.3333,0.1046,5,2,2,1,1,26,0,0,0,0,0,2
"Ambrona, Miguel",0.0009,0.0,0.0,0.0605,,,,,,,0,0,0,0,0,1
"Chu, Ching-Hsiang",0.0031,0.0,511.2108,0.1173,18,4,4,2,2,58,0,0,0,0,0,2
"Byma, Stuart",0.0019,0.0,0.0,0.0852,6,2,2,1,1,63,0,0,0,0,0,1
"Skarlatos, Dimitrios",0.0006,0.0,0.0,0.1279,4,1,1,0,0,3,0,0,0,0,0,1
"Vandierendonck, Hans",0.0006,0.0,0.0,0.0886,115,19,14,35,20,1390,0,3,2,0,0,1
"Collins, Michael P.",0.0013,0.0,0.0,0.1108,,,,,,,,,,,,
"Bykov, Sergey",0.0031,0.0,0.0,0.0919,,,,,,,0,0,0,0,0,1
"Ruwase, Olatunji",0.0022,0.0,876.1409,0.108,8,6,6,6,5,665,0,0,0,0,0,2
"Votke, Scott",0.0006,0.0,0.0,0.0921,,,,,,,0,0,0,0,0,1
"Brown, Kenneth R.",0.0019,0.0,0.0,0.0753,130,24,19,45,35,2009,0,0,0,0,0,1
"Forencich, Alex",0.0019,0.0,0.0,0.1124,,,,,,,0,0,0,0,0,1
"Chen, Hongxu",0.0016,0.0001,0.0,0.1052,1,1,1,0,0,1,0,0,0,0,0,1
