author_name,degree,eigenvector,betweenness,closeness, npubs, hindex, hindex5y, i10index, i10index5y, citedby, as_pc_chair, as_pc, as_session_chair, as_panelist, as_keynote_speaker, as_author
"Zhang, Yuan",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Lyu, Tianshu",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Zhang, Yan",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Saxena, Gaurav",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Jimack, Peter K.",0.0003,0.0,0.0,0.0003,206,23,14,57,30,1917,0,0,0,0,0,1
"Walkley, Mark A.",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Rimac, Ivica",0.0005,0.0,0.0,0.035,75,18,14,22,17,1142,0,0,0,0,0,1
"Kim, Seongbeom",0.0004,0.0,0.0,0.046,12,8,8,6,6,423,0,0,0,0,0,1
"Brocanelli, Marco",0.0001,0.0,0.0,0.0006,,,,,,,0,0,0,0,0,1
"Chen, Zhi",0.0015,0.0,0.0,0.0453,13,7,7,7,7,183,0,0,0,0,0,1
"Gong, Zhangxiaowen",0.0015,0.0,0.0,0.0453,,,,,,,0,0,0,0,0,1
"Szaday, Justin Josef",0.0015,0.0,0.0,0.0453,,,,,,,0,0,0,0,0,1
"Padua, David A.",0.0015,0.0,0.0,0.0453,,,,,,,,,,,,
"Nicolau, Alexandru",0.0015,0.0,0.0,0.0453,,,,,,,0,0,0,0,0,1
"Veidenbaum, Alexander V.",0.0015,0.0,0.0,0.0453,,,,,,,,,,,,
"Watkinson, Neftali",0.0015,0.0,0.0,0.0453,1,0,0,0,0,0,0,0,0,0,0,1
"Maleki, Saeed",0.0015,0.0,0.0,0.0453,14,4,4,3,3,190,0,1,0,0,0,0
"Dejong, Gerald",0.0015,0.0,0.0,0.0453,,,,,,,0,0,0,0,0,1
"Baker, Gavin",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Lupo, Chris",0.0001,0.0,0.0,0.0001,8,3,3,1,1,27,0,0,0,0,0,1
"Wang, Jiajun",0.0003,0.0,0.0,0.041,6,1,1,0,0,2,0,0,0,0,0,1
"Boronat, Artur",0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,1
"Garcia, Luis",0.0007,0.0,0.0,0.0356,6,2,2,0,0,13,0,0,0,0,0,1
"Brasser, Ferdinand",0.0007,0.0,0.0,0.0356,,,,,,,0,0,0,0,0,1
"Cintuglu, Mehmet Hazar",0.0007,0.0,0.0,0.0356,,,,,,,,,,,,
"Mohammed, Osama A.",0.0007,0.0,0.0,0.0356,,,,,,,,,,,,
"Zonouz, Saman A.",0.0007,0.0,0.0,0.0356,,93,15,15,20,19,0,1,1,0,0,2
"Brasseur, Clement",0.0003,0.0,0.0,0.0358,,,,,,,,,,,,
"Ngamsuriyaroj, Sudsanguan",0.0001,0.0,0.0,0.0001,44,6,5,1,0,78,0,0,0,0,0,1
"Thepsutum, Kittirat",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Schumacher, Jörn",0.0,0.0,0.0,0.0,,,,,,,,,,,,
"Buckley, Scott J. H.",0.0001,0.0,0.0,0.0001,,,,,,,,,,,,
"Sloane, Anthony M.",0.0001,0.0,0.0,0.0001,,,,,,,,,,,,
"Li, Xiangqi",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Flatt, Matthew",0.0001,0.0,0.0,0.0001,139,33,22,59,44,8000,0,0,0,0,0,1
"Shanbhag, Uday V.",0.0004,0.0,0.0,0.0407,,,,,,,,,,,,
"Appuswamy, Raja",0.0004,0.0,0.0,0.0011,29,8,6,5,3,238,0,0,0,0,0,1
"Porobic, Danica",0.0004,0.0,0.0,0.0011,17,4,4,2,2,87,0,0,0,0,0,1
"Augusto, Adriano",0.0004,0.0,0.0,0.0004,5,1,1,1,1,14,0,0,0,0,0,1
"Conforti, Raffaele",0.0004,0.0,0.0,0.0004,28,11,11,11,11,351,0,0,0,0,0,1
"Dumas, Marlon",0.0004,0.0,0.0,0.0004,414,64,47,173,137,22430,0,0,0,0,0,1
"Rosa, Marcello La",0.0004,0.0,0.0,0.0004,177,36,33,63,60,4827,0,0,0,0,0,1
"Berkholz, Christoph",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Keppeler, Jens",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Schweikardt, Nicole",0.0003,0.0,0.0,0.0003,133,18,11,31,13,1527,0,0,0,0,0,1
"An, Zhongqi",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Zhang, Zhengyu",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Li, Qiang",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Xing, Jing",0.0009,0.0,0.0,0.0009,,,,,,,,,,,,
"Du, Hao",0.0009,0.0,0.0,0.0009,,,,,,,,,,,,
"Wang, Zhan",0.0009,0.0,0.0,0.0009,,,,,,,,,,,,
"Huo, Zhigang",0.0009,0.0,0.0,0.0009,,,,,,,,,,,,
"Ma, Jie",0.0009,0.0,0.0,0.0009,,,,,,,,,,,,
"Zong, Peiyuan",0.0008,0.0,0.0,0.0404,3,1,1,0,0,1,0,0,0,0,0,1
"Bian, Pan",0.0008,0.0,0.0,0.0404,,,,,,,0,0,0,0,0,1
"Liang, Bin",0.0008,0.0,0.0,0.0404,,,,,,,0,0,0,0,0,1
"Chole, Sharad",0.0015,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,1
"Fingerhut, Andy",0.0015,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,1
"Ma, Sha",0.0015,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,1
"Vargaftik, Shay",0.0015,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,1
"Berger, Alon",0.0015,0.0,0.0,0.0434,1,0,0,0,0,0,0,0,0,0,0,1
"Mendelson, Gal",0.0015,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,1
"Chuang, Shang-Tse",0.0015,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,1
"Orda, Ariel",0.0015,0.0,0.0,0.0434,175,39,25,82,47,8792,0,0,0,0,0,1
"Edsall, Tom",0.0019,0.0,0.0,0.0434,,,,,,,0,0,0,0,0,2
"Imai, Shigeru",0.0003,0.0,0.0,0.0003,18,7,7,4,4,116,0,0,0,0,0,1
"Patterson, Stacy",0.0003,0.0,0.0,0.0003,43,13,12,15,14,793,0,1,0,0,0,1
"Varela, Carlos A.",0.0003,0.0,0.0,0.0003,,,,,,,,,,,,
"Li, Zhipeng",0.0005,0.0,0.0,0.0403,,,,,,,0,0,0,0,0,1
"Tian, Chengjin",0.0005,0.0,0.0,0.0403,,,,,,,0,0,0,0,0,1
"Bai, Youhui",0.0005,0.0,0.0,0.0403,,,,,,,0,0,0,0,0,1
"Awad, Mahmoud",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Menascé, Daniel A.",0.0001,0.0,0.0,0.0001,,,,,,,,,,,,
"Boudjadar, Jalil",0.0001,0.0,0.0,0.0001,25,6,6,3,3,109,0,0,0,0,0,1
"Nadjm-Tehrani, Simin",0.0001,0.0,0.0,0.0001,186,24,17,58,30,2591,0,0,0,0,0,1
"Kaplan, Fulya",0.0005,0.0,0.0,0.0008,12,2,2,1,1,22,0,0,0,0,0,1
"Hemmert, Scott K.",0.0005,0.0,0.0,0.0008,,,,,,,,,,,,
"Ni, Xiang",0.0007,0.0,0.0,0.0393,,19,8,8,8,8,0,0,0,0,0,2
"George, Ajai V.",0.0005,0.0,0.0,0.0005,,,,,,,,,,,,
"Manoj, Sankar",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Gupte, Sanket R.",0.0005,0.0,0.0,0.0005,,,,,,,,,,,,
"Mitra, Sayantan",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Sarkar, Santonu",0.0005,0.0,0.0,0.0005,87,16,12,20,15,917,0,0,0,0,0,1
"Schneider, Scott",0.0001,0.0,0.0,0.0012,30,12,11,12,12,644,0,0,0,0,0,1
"Zhao, Weizhong",0.0003,0.0,0.0,0.0003,44,10,10,10,10,744,0,0,0,0,0,1
"Xu, Xiaowei",0.0003,0.0,0.0,0.0003,,174,31,25,53,43,0,1,2,0,0,1
"Kang, Daeyoun",0.0005,0.0,0.0,0.0007,1,0,0,0,0,0,0,0,0,0,0,1
"Kim, Dohyeun",0.0005,0.0,0.0,0.0007,111,9,8,7,6,301,0,0,0,0,0,1
"Kim, Jaewook",0.0005,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Niu, Chao",0.0005,0.0,0.0,0.0335,,,,,,,0,0,0,0,0,1
"Dai, Xiaohai",0.0005,0.0,0.0,0.0335,,,,,,,0,0,0,0,0,1
"Wu, Tzu-Hsien",0.0007,0.0,0.0,0.0432,,,,,,,,,,,,
"Chou, Jerry Chi-Yuan",0.0007,0.0,0.0,0.0432,,,,,,,,,,,,
"Hao, Shyng",0.0007,0.0,0.0,0.0432,,,,,,,,,,,,
"Abdel-Majeed, Mohammad",0.0005,0.0,0.0,0.0499,10,3,3,2,2,94,0,0,0,0,0,1
"Shafaei, Alireza",0.0005,0.0,0.0,0.0499,31,7,7,4,4,110,0,0,0,0,0,1
"Jeon, Hyeran",0.0005,0.0,0.0,0.0499,22,7,7,5,5,146,0,0,0,0,0,1
"Wang, Jonathan",0.0005,0.0,0.0,0.039,,,,,,,0,0,0,0,0,1
"Yoo, Wucherl",0.0005,0.0,0.0,0.039,15,5,5,3,3,73,0,0,0,0,0,1
"Sim, Alex",0.0005,0.0,0.0,0.039,142,19,13,34,17,1726,0,0,0,0,0,1
"Luchangco, Victor",0.0003,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Kehne, Jens",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,2
"Hillenbrand, Marius",0.0009,0.0,0.0,0.0009,,12,7,7,7,7,0,0,0,0,0,2
"Metter, Jonathan",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Gottschlag, Mathias",0.0007,0.0,0.0,0.0007,3,1,1,1,1,22,0,0,0,0,0,1
"Merkel, Martin",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Bellosa, Frank",0.0009,0.0,0.0,0.0009,,70,20,16,30,19,0,1,0,0,0,2
"Tanasic, Ivan",0.0005,0.0,0.0,0.0346,3,2,2,2,2,78,0,0,0,0,0,1
"Gelado, Isaac",0.0005,0.0,0.0,0.0346,28,13,12,13,12,859,0,1,0,0,0,1
"Jordà, Marc",0.0009,0.0,0.0002,0.0346,,,,,,,,,,,,
"Navarro, Nacho",0.0009,0.0,0.0002,0.0346,,155,24,18,43,26,0,0,0,0,0,2
"Ancona, Davide",0.0003,0.0,0.0,0.0003,160,22,14,53,23,1952,0,0,1,0,0,1
"Dagnino, Francesco",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Zucca, Elena",0.0003,0.0,0.0,0.0003,104,21,8,43,7,1539,0,1,0,0,0,1
"Ren, Runtian",0.0001,0.0,0.0,0.0001,3,2,2,0,0,7,0,0,0,0,0,1
"Tang, Xueyan",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Behl, Johannes",0.0003,0.0,0.0,0.0379,,,,,,,0,0,0,0,0,1
"Distler, Tobias",0.0003,0.0,0.0,0.0379,,,,,,,0,0,0,0,0,1
"Anirudh, Rushil",0.0011,0.0,0.0,0.0393,22,4,4,2,2,74,0,0,0,0,0,1
"Thiagarajan, Jayaraman J.",0.0011,0.0,0.0,0.0393,,,,,,,,,,,,
"Kailkhura, Bhavya",0.0011,0.0,0.0,0.0393,29,8,8,8,8,189,0,0,0,0,0,1
"Yeom, Jae-Seung",0.0011,0.0,0.0,0.0393,24,8,7,7,6,181,0,0,0,0,0,1
"Rountree, Barry",0.0021,0.0,0.0001,0.0394,,,81,20,19,28,0,2,0,0,0,2
"Marcus, Ryan",0.0001,0.0,0.0,0.0001,11,2,2,0,0,9,0,0,0,0,0,1
"Papaemmanouil, Olga",0.0001,0.0,0.0,0.0001,44,12,10,16,10,585,0,1,1,0,0,1
"Tsujita, Yuichi",0.0007,0.0,0.0,0.0007,77,10,7,10,6,2946,0,0,0,0,0,1
"Yoshizaki, Tatsuhiko",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Yamamoto, Keiji",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Sueyasu, Fumichika",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Miyazaki, Ryoji",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Uno, Atsuya",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Li, Xiaopeng",0.0001,0.0,0.0,0.0003,4,2,2,0,0,8,0,0,0,0,0,1
"Ketsman, Bas",0.0001,0.0,0.0,0.0319,12,4,4,1,1,38,0,0,0,0,0,1
"Abdelbaky, Moustafa",0.0008,0.0,0.0,0.0393,20,8,8,7,7,462,0,0,0,0,0,1
"Unuvar, Merve",0.0008,0.0,0.0,0.0393,,,,,,,0,0,0,0,0,1
"Xia, Long",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Lan, Yanyan",0.0007,0.0,0.0,0.0007,67,16,15,20,20,870,0,1,0,0,0,1
"Guo, Jiafeng",0.0007,0.0,0.0,0.0007,136,22,22,39,36,1981,0,1,0,0,0,1
"Zeng, Wei",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Cheng, Xueqi",0.0007,0.0,0.0,0.0007,616,40,37,167,124,8525,0,1,0,0,0,1
"Stafford, Esteban",0.0005,0.0,0.0,0.0318,16,6,5,5,3,131,0,0,0,0,0,1
"Pérez, Borja",0.0005,0.0,0.0,0.0318,8,2,2,0,0,12,0,0,0,0,0,1
"Bosque, José Luis",0.0005,0.0,0.0,0.0318,86,13,8,19,7,508,0,1,1,0,0,1
"Bhattacherjee, Debopam",0.0003,0.0,0.0,0.0361,,,,,,,0,0,0,0,0,1
"Tirmazi, Muhammad",0.0003,0.0,0.0,0.0361,2,0,0,0,0,0,0,0,0,0,0,1
"Poesia, Gabriel",0.0004,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Guimarães, Breno Campos Ferreira",0.0004,0.0,0.0,0.0005,,,,,,,,,,,,
"Ferracioli, Fabricio",0.0004,0.0,0.0,0.0005,,,,,,,,,,,,
"Pereira, Fernando Magno Quintão",0.0007,0.0,0.0,0.0007,,119,14,11,17,12,0,0,0,0,0,2
"Quarta, Davide",0.0007,0.0,0.0,0.0007,4,1,1,0,0,3,0,0,0,0,0,1
"Pogliani, Marcello",0.0007,0.0,0.0,0.0007,5,1,1,0,0,5,0,0,0,0,0,1
"Polino, Mario",0.0007,0.0,0.0,0.0007,9,3,3,2,2,65,0,0,0,0,0,1
"Maggi, Federico",0.0007,0.0,0.0,0.0007,66,21,19,28,25,1003,0,0,0,0,0,1
"Zanchettin, Andrea Maria",0.0007,0.0,0.0,0.0007,62,12,12,20,17,472,0,0,0,0,0,1
"Zanero, Stefano",0.0007,0.0,0.0,0.0007,95,23,20,40,32,1797,0,0,0,0,0,1
"Conway, Alexander",0.0013,0.0,0.0,0.0398,,,,,,,,,,,,
"Bakshi, Ainesh",0.0013,0.0,0.0,0.0398,,,,,,,0,0,0,0,0,1
"Jiao, Yizheng",0.0013,0.0,0.0,0.0398,1091,37,33,166,135,7133,0,0,0,0,0,1
"Jannen, William",0.0013,0.0,0.0,0.0398,12,4,4,2,2,65,0,0,0,0,0,1
"Zhan, Yang",0.0013,0.0,0.0,0.0398,7,3,3,1,1,34,0,0,0,0,0,1
"Yuan, Jun",0.0013,0.0,0.0,0.0398,17,5,4,3,2,92,0,0,0,0,0,1
"Kuszmaul, Bradley C.",0.0013,0.0,0.0,0.0398,,,,,,,,,,,,
"Zhu, Yibo",0.0017,0.0,0.0006,0.0484,,25,10,10,10,10,0,0,0,0,0,2
"Cao, Jiaxin",0.0011,0.0,0.0,0.0472,7,4,4,4,4,150,0,0,0,0,0,1
"Tallapragada, Sri",0.0011,0.0,0.0,0.0472,,,,,,,0,0,0,0,0,1
"Rybalchenko, Andrey",0.0011,0.0,0.0,0.0472,116,32,31,59,47,4134,0,1,0,0,0,1
"Lu, Guohan",0.0011,0.0,0.0,0.0472,49,17,15,19,17,2844,0,0,0,0,0,1
"Yuan, Lihua",0.0011,0.0,0.0,0.0472,50,18,14,22,18,1705,0,0,0,0,0,1
"Psallidas, Fotis",0.0005,0.0,0.0,0.0008,5,3,3,2,2,40,0,0,0,0,0,1
"Miao, Zhengjie",0.0005,0.0,0.0,0.0008,,,,,,,0,0,0,0,0,1
"Zhang, Haoci",0.0005,0.0,0.0,0.0008,,,,,,,0,0,0,0,0,1
"Taubenfeld, Gadi",0.0,0.0,0.0,0.0,89,20,10,38,10,1457,0,1,1,0,0,1
"Stijlaart, Mats",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Zaytsev, Vadim",0.0001,0.0,0.0,0.0001,104,13,12,16,15,457,0,0,0,0,0,1
"Ohsaka, Naoto",0.0004,0.0,0.0,0.0004,9,3,3,1,1,40,0,0,0,0,0,1
"Sonobe, Tomohiro",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Fujita, Sumio",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Kawarabayashi, Ken-Ichi",0.0004,0.0,0.0,0.0004,339,28,22,105,64,3191,0,0,0,0,0,1
"Patt-Shamir, Boaz",0.0001,0.0,0.0,0.0001,,,,,,,0,2,1,0,0,1
"Rosenbaum, Will",0.0001,0.0,0.0,0.0001,6,3,3,1,1,22,0,0,0,0,0,1
"Haghdoost, Alireza",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Fredin, Jerry",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Davidson, Susan B.",0.0004,0.0,0.0,0.0004,,,,,,,,,,,,
"Deutch, Daniel",0.0004,0.0,0.0,0.0004,68,13,11,17,13,513,0,1,0,0,0,1
"Milo, Tova",0.0004,0.0,0.0,0.0004,250,48,25,106,63,9289,0,1,0,0,0,1
"Silvello, Gianmaria",0.0004,0.0,0.0,0.0004,90,10,9,11,7,325,0,1,0,0,0,1
"Jiang, Lin",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Zhao, Zhijia",0.0001,0.0,0.0,0.0001,21,6,6,3,3,143,0,1,0,0,0,1
"Zhao, Tianqi",0.0004,0.0,0.0,0.034,,,,,,,0,0,0,0,0,1
"Zhao, Haiyan",0.0004,0.0,0.0,0.034,80,14,12,17,15,1247,0,0,0,0,0,1
"Jin, Zhi",0.0004,0.0,0.0,0.034,247,27,19,68,41,2435,0,0,0,0,0,1
"Spassov, Stanislav",0.0005,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Rittinghaus, Marc",0.0005,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Wang, Jingcheng",0.0007,0.0,0.0,0.0019,,,,,,,0,0,0,0,0,1
"Balasubramanian, Ezhil R. M.",0.0007,0.0,0.0,0.0019,,,,,,,0,0,0,0,0,1
"Nguyen, Bao",0.0003,0.0,0.0,0.0385,,,,,,,0,0,0,0,0,1
"Tan, Hua",0.0003,0.0,0.0,0.0385,47,12,11,14,11,479,0,0,0,0,0,1
"Lotfi-Kamran, Pejman",0.0003,0.0,0.0,0.0003,35,10,9,10,9,539,0,0,0,0,0,1
"Modarressi, Mehdi",0.0003,0.0,0.0,0.0003,56,9,7,9,5,369,0,0,0,0,0,1
"Sarbazi-Azad, Hamid",0.0003,0.0,0.0,0.0003,347,23,14,71,27,2245,0,0,0,0,0,1
"Sarrafzadeh, Bahareh",0.0001,0.0,0.0,0.0001,11,2,2,0,0,20,0,0,0,0,0,1
"Lank, Edward",0.0001,0.0,0.0,0.0001,115,20,14,32,21,1390,0,0,0,0,0,1
"Tendeloo, Yentl Van",0.0004,0.0,0.0,0.0004,25,6,6,2,2,92,0,0,0,0,0,1
"Mierlo, Simon Van",0.0004,0.0,0.0,0.0004,17,5,5,4,4,146,0,0,0,0,0,1
"Meyers, Bart",0.0004,0.0,0.0,0.0004,25,7,7,6,5,183,0,0,0,0,0,1
"Vangheluwe, Hans",0.0004,0.0,0.0,0.0004,334,33,24,90,62,4351,0,0,0,0,0,1
"Bilge, Leyla",0.0003,0.0,0.0,0.0003,20,13,13,16,16,2028,0,0,0,0,0,1
"Han, Yufei",0.0003,0.0,0.0,0.0003,39,12,10,12,10,324,0,0,0,0,0,1
"Dell'Amico, Matteo",0.0003,0.0,0.0,0.0003,,,,,,,,,,,,
"Bastem, Burak",0.0005,0.0,0.0,0.0436,,,,,,,0,0,0,0,0,1
"Banerjee, Debrup",0.0009,0.0,0.0,0.0009,8,3,3,1,1,24,0,0,0,0,0,1
"Islam, Kazi",0.0009,0.0,0.0,0.0009,1,0,0,0,0,0,0,0,0,0,0,1
"Mei, Gang",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Xiao, Lemin",0.0009,0.0,0.0,0.0009,7,2,2,0,0,10,0,0,0,0,0,1
"Zhang, Guangfan",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Xu, Roger",0.0009,0.0,0.0,0.0009,8,5,5,3,3,58,0,0,0,0,0,1
"Ji, Shuiwang",0.0009,0.0,0.0,0.0009,85,27,24,47,43,4434,0,1,0,0,0,1
"Li, Jiang",0.0009,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Yan, Mengjia",0.0004,0.0,0.0,0.0452,4,1,1,0,0,2,0,0,0,0,0,1
"Wroblewski, Jan",0.0004,0.0,0.0,0.0004,,,,,,,,,,,,
"Ishizaki, Kazuaki",0.0004,0.0,0.0,0.0004,67,12,9,12,8,868,0,0,0,0,0,1
"Inoue, Hiroshi",0.0004,0.0,0.0,0.0004,56,13,12,16,14,660,0,1,0,0,0,1
"Faizian, Peyman",0.0009,0.0,0.0001,0.0343,,4,1,1,0,0,0,0,0,0,0,2
"Mollah, Md Atiqul",0.0009,0.0,0.0001,0.0343,,,,,,,0,0,0,0,0,2
"Tong, Zhou",0.0005,0.0,0.0,0.0316,3,1,1,0,30,1,0,0,0,0,0,1
"Yuan, Xin",0.0009,0.0,0.0001,0.0343,,,,104,27,14,0,3,0,0,0,2
"Lang, Michael",0.0005,0.0,0.0,0.0316,,,,,,,,,,,,
"Angelino, Elaine",0.0005,0.0,0.0,0.0357,23,13,12,13,12,1679,0,0,0,0,0,1
"Larus-Stone, Nicholas",0.0005,0.0,0.0,0.0357,,,,,,,0,0,0,0,0,1
"Alabi, Daniel",0.0005,0.0,0.0,0.0357,3,2,2,0,0,6,0,0,0,0,0,1
"Rudin, Cynthia",0.0005,0.0,0.0,0.0357,126,21,20,42,37,1939,0,0,0,0,0,1
"Zhang, Weihua",0.0007,0.0,0.0,0.0445,40,7,7,3,3,143,0,1,0,0,0,1
"Wang, Zhaoguo",0.0007,0.0,0.0,0.0445,7,5,5,4,4,122,0,0,0,0,0,1
"Wei, Ziyun",0.0007,0.0,0.0,0.0445,,,,,,,0,0,0,0,0,1
"Zhao, Wenyun",0.0007,0.0,0.0,0.0445,,,,,,,0,0,0,0,0,1
"Wu, Chenggang",0.0008,0.0,0.0,0.0429,,,,,,,0,1,0,0,0,1
"Li, Jianjun",0.0008,0.0,0.0,0.0429,,,,,,,0,0,0,0,0,1
"Lai, Yuanming",0.0008,0.0,0.0,0.0429,,,,,,,0,0,0,0,0,1
"Cheng, Yueqiang",0.0008,0.0,0.0,0.0429,16,7,7,4,4,203,0,0,0,0,0,1
"Anzt, Hartwig",0.0004,0.0,0.0,0.0352,62,14,13,18,17,424,0,0,0,0,0,1
"Chaidaroon, Suthee",0.0001,0.0,0.0,0.0001,2,1,1,1,1,15,0,0,0,0,0,1
"Fang, Yi",0.0001,0.0,0.0,0.0001,,,,,,,0,1,0,0,0,1
"Nikolic, Milos",0.0003,0.0,0.0,0.0373,17,6,6,4,4,133,0,0,0,0,0,1
"Yang, Yanbing",0.0003,0.0,0.0,0.0003,7,2,2,1,1,20,0,0,0,0,0,1
"Nie, Jiangtian",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Luo, Jun",0.0003,0.0,0.0,0.0003,90,25,24,54,51,5043,0,0,0,0,0,1
"Lengauer, Philipp",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Bitto, Verena",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Mössenböck, Hanspeter",0.0004,0.0,0.0,0.0004,221,23,15,58,28,2225,0,0,0,0,0,1
"Weninger, Markus",0.0004,0.0,0.0,0.0004,,,,,,,,,,,,
"Glater, Rafael",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Santos, Rodrygo L. T.",0.0003,0.0,0.0,0.0003,70,19,19,32,29,1517,0,1,0,0,0,1
"Ziviani, Nivio",0.0003,0.0,0.0,0.0003,194,37,22,70,36,4450,0,1,0,0,0,1
"Yang, Chun",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Liu, Xianhua",0.0003,0.0,0.0,0.0003,276,22,22,35,31,23432,0,0,0,0,0,1
"Cheng, Xu",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Wang, Pengfei",0.0005,0.0,0.0,0.0395,,,,,,,0,0,0,0,0,1
"Liu, Guannan",0.0007,0.0,0.0,0.0395,,11,6,6,3,3,0,0,0,0,0,2
"Hu, Wenqing",0.0011,0.0,0.0007,0.0396,,21,4,4,1,1,0,0,0,0,0,2
"Villegas, Alejandro",0.0007,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Asenjo, Rafael",0.0007,0.0,0.0,0.0009,80,10,7,10,3,394,0,1,1,0,0,1
"Navarro, Angeles G.",0.0007,0.0,0.0,0.0009,64,10,7,11,4,375,0,1,0,0,0,1
"Plata, Oscar G.",0.0007,0.0,0.0,0.0009,,,,,,,,,,,,
"Baker, Tobin",0.002,0.0,0.0,0.0347,,,,,,,0,0,0,0,0,1
"Halperin, Daniel",0.002,0.0,0.0,0.0347,31,13,12,15,15,2129,0,0,0,0,0,1
"Haynes, Brandon",0.002,0.0,0.0,0.0347,,,,,,,0,0,0,0,0,1
"Howe, Bill",0.002,0.0,0.0,0.0347,132,25,23,41,36,2594,0,1,0,0,0,1
"Hutchison, Dylan",0.002,0.0,0.0,0.0347,12,3,3,2,2,37,0,0,0,0,0,1
"Jain, Shrainik",0.002,0.0,0.0,0.0347,7,1,1,0,0,6,0,0,0,0,0,1
"Maas, Ryan",0.002,0.0,0.0,0.0347,,,,,,,0,0,0,0,0,1
"Mehta, Parmita",0.002,0.0,0.0,0.0347,,,,,,,0,0,0,0,0,1
"Moritz, Dominik",0.002,0.0,0.0,0.0347,14,5,5,2,2,106,0,0,0,0,0,1
"Myers, Brandon",0.002,0.0,0.0,0.0347,16,6,6,5,5,137,0,0,0,0,0,1
"Ortiz, Jennifer",0.002,0.0,0.0,0.0347,16,4,4,2,2,73,0,0,0,0,0,1
"Whitaker, Andrew",0.002,0.0,0.0,0.0347,,,,,,,0,0,0,0,0,1
"Xu, Shengliang",0.002,0.0,0.0,0.0347,16,7,7,7,7,735,0,0,0,0,0,1
"Shahrad, Mohammad",0.0007,0.0,0.0,0.0328,,7,2,2,1,1,0,0,0,0,0,2
