author_name,degree,eigenvector,betweenness,closeness
"Weingarten, Achi-Or",0.0004,0.0,0.0,0.0004
"O'Flynn, Colin",0.0004,0.0,0.0,0.0004
"Zhao, Jason",0.0004,0.0,0.0,0.0019
"Chakaravarthy, Venkatesan T.",0.0008,0.0,0.0,0.0008
"Choi, Jee W.",0.0008,0.0,0.0,0.0008
"Joseph, Douglas J.",0.0008,0.0,0.0,0.0008
"Liu, Xing",0.0008,0.0,0.0,0.0008
"Murali, Prakash",0.0008,0.0,0.0,0.0008
"Sabharwal, Yogish",0.0008,0.0,0.0,0.0008
"Sreedhar, Dheeraj",0.0008,0.0,0.0,0.0008
"Bortnikov, Edward",0.0015,0.0,0.0,0.0015
"Hillel, Eshcar",0.0015,0.0,0.0,0.0015
"Keidar, Idit",0.0015,0.0,0.0,0.0015
"Kelly, Ivan",0.0009,0.0,0.0,0.0011
"Morel, Matthieu",0.0009,0.0,0.0,0.0011
"Paranjpye, Sameer",0.0009,0.0,0.0,0.0011
"Perez-Sorrosal, Francisco",0.0009,0.0,0.0,0.0011
"Shacham, Ohad",0.0009,0.0,0.0,0.0011
"Lécuyer, Mathias",0.0005,0.0,0.0,0.0444
"Spahn, Riley",0.0005,0.0,0.0,0.0444
"Geambasu, Roxana",0.0005,0.0,0.0,0.0444
"Huang, Tzu-Kuo",0.0005,0.0,0.0,0.0444
"Cui, Yi",0.0004,0.0,0.0,0.0004
"Xiao, Di",0.0004,0.0,0.0,0.0004
"Cline, Daren B. H.",0.0005,0.0,0.0,0.0005
"Loguinov, Dmitri",0.0005,0.0,0.0,0.0005
"Tan, Xubin",0.0008,0.0,0.0,0.0346
"Bosch, Jaume",0.0008,0.0,0.0,0.0346
"Vidal, Miquel",0.0008,0.0,0.0,0.0346
"Álvarez, Carlos",0.0008,0.0,0.0,0.0346
"Jiménez-González, Daniel",0.0008,0.0,0.0,0.0346
"Ayguadé, Eduard",0.002,0.0,0.0031,0.0379
"Nieke, Christian",0.0001,0.0,0.0,0.0001
"Balke, Wolf-Tilo",0.0001,0.0,0.0,0.0001
"Bian, Haoqiong",0.0008,0.0,0.0,0.0422
"Yan, Ying",0.0008,0.0,0.0,0.0422
"Tao, Wenbo",0.0008,0.0,0.0,0.0422
"Chen, Liang Jeff",0.0008,0.0,0.0,0.0422
"Chen, Yueguo",0.0008,0.0,0.0,0.0422
"Du, Xiaoyong",0.0008,0.0,0.0,0.0422
"Moscibroda, Thomas",0.0013,0.0,0.0006,0.0473
"Richards, Gregor",0.0003,0.0,0.0,0.0003
"Arteca, Ellen",0.0003,0.0,0.0,0.0003
"Turcotte, Alexi",0.0003,0.0,0.0,0.0003
"Tsai, Shin-Yeh",0.0003,0.0,0.0,0.0003
"Zhang, Yiying",0.0003,0.0,0.0,0.0003
"Yen, Ian En-Hsu",0.0007,0.0,0.0,0.0441
"Huang, Xiangru",0.0007,0.0,0.0,0.0441
"Ravikumar, Pradeep",0.0007,0.0,0.0,0.0441
"Dhillon, Inderjit S.",0.0009,0.0,0.0006,0.0442
"Xie, Xiufeng",0.0001,0.0,0.0,0.0302
"Zhang, Xinyu",0.0011,0.0,0.0005,0.0327
"Miramirkhani, Najmeh",0.0013,0.0,0.0,0.0032
"Appini, Mahathi Priya",0.0004,0.0,0.0,0.0026
"Nikiforakis, Nick",0.0021,0.0,0.0,0.0034
"Das, Harshvardhan",0.0001,0.0,0.0,0.0001
"Kumar, Subodh",0.0001,0.0,0.0,0.0001
"Jiang, Jiawei",0.0004,0.0,0.0,0.0004
"Cui, Bin",0.0004,0.0,0.0,0.0004
"Zhang, Ce",0.0004,0.0,0.0,0.0004
"Yu, Lele",0.0004,0.0,0.0,0.0004
"Wang, Xiaodong",0.0004,0.0,0.0,0.0401
"Chen, Shuang",0.0011,0.0,0.0023,0.0446
"Setter, Jeff",0.0004,0.0,0.0,0.0401
"Martínez, José F.",0.0008,0.0,0.0,0.0401
"Dou, Xianzheng",0.0003,0.0,0.0,0.0391
"Flinn, Jason",0.0003,0.0,0.0,0.0391
"Xu, Jingwei",0.0005,0.0,0.0,0.0012
"Yao, Yuan",0.0005,0.0,0.0,0.0012
"Tong, Hanghang",0.002,0.0,0.0,0.002
"Tao, Xianping",0.0005,0.0,0.0,0.0012
"Lu, Jian",0.0005,0.0,0.0,0.0012
"Vora, Keval",0.0005,0.0,0.0001,0.0338
"Gupta, Rajiv",0.0008,0.0,0.0047,0.0364
"Xu, Guoqing",0.0008,0.0,0.0008,0.0334
"Wu, Benjamin",0.0003,0.0,0.0,0.0274
"Suh, G. Edward",0.0008,0.0,0.0007,0.0295
"Zimmeck, Sebastian",0.0012,0.0,0.0,0.0424
"Wang, Ziqi",0.0035,0.0,0.0009,0.0474
"Zou, Lieyong",0.0012,0.0,0.0,0.0424
"Iyengar, Roger",0.0012,0.0,0.0,0.0424
"Liu, Bin",0.0012,0.0,0.0,0.0424
"Schaub, Florian",0.0012,0.0,0.0,0.0424
"Wilson, Shomir",0.0012,0.0,0.0,0.0424
"Sadeh, Norman M.",0.0012,0.0,0.0,0.0424
"Bellovin, Steven M.",0.0012,0.0,0.0,0.0424
"Reidenberg, Joel R.",0.0012,0.0,0.0,0.0424
"Wires, Jake",0.0004,0.0,0.0,0.0004
"Warfield, Andrew",0.0004,0.0,0.0,0.0004
"Zhang, Shuo",0.0001,0.0,0.0,0.0002
"Balog, Krisztian",0.0004,0.0,0.0,0.0004
"Jenkins, Louis",0.0003,0.0,0.0,0.0004
"Shin, Seunghee",0.0004,0.0,0.0,0.0355
"Tuck, James",0.0015,0.0,0.0005,0.039
"Solihin, Yan",0.0017,0.0,0.0004,0.039
"Marchiori, Massimo",0.0,0.0,0.0,0.0
"Perros, Ioakeim",0.0008,0.0,0.0,0.0011
"Papalexakis, Evangelos E.",0.0008,0.0,0.0,0.0011
"Vuduc, Richard W.",0.0008,0.0,0.0,0.0011
"Searles, Elizabeth",0.0008,0.0,0.0,0.0011
"Thompson, Michael",0.0008,0.0,0.0,0.0011
"Sun, Jimeng",0.0008,0.0,0.0,0.0011
"Li, Xiaosheng",0.0001,0.0,0.0,0.0002
"Lin, Jessica",0.0004,0.0,0.0,0.0004
"Lerner, Ada",0.0003,0.0,0.0,0.0004
"Kohno, Tadayoshi",0.0005,0.0,0.0,0.0005
"Roesner, Franziska",0.0005,0.0,0.0,0.0005
"Baek, Hyunwook",0.0008,0.0,0.0,0.0378
"Jin, Cheng",0.0008,0.0,0.0,0.0378
"Jiang, Guofei",0.0008,0.0,0.0,0.0378
"Lumezanu, Cristian",0.0008,0.0,0.0,0.0378
"Xia, Ning",0.0008,0.0,0.0,0.0378
"Xu, Qiang",0.0008,0.0,0.0,0.0378
"Langley, Adam",0.0027,0.0,0.0,0.0026
"Riddoch, Alistair",0.0027,0.0,0.0,0.0026
"Wilk, Alyssa",0.0027,0.0,0.0,0.0026
"Vicente, Antonio",0.0027,0.0,0.0,0.0026
"Krasic, Charles",0.0027,0.0,0.0,0.0026
"Zhang, Dan",0.0027,0.0,0.0,0.0026
"Yang, Fan",0.0035,0.0,0.0,0.0034
"Kouranov, Fedor",0.0027,0.0,0.0,0.0026
"Swett, Ian",0.0027,0.0,0.0,0.0026
"Iyengar, Janardhan R.",0.0027,0.0,0.0,0.0026
"Bailey, Jeff",0.0027,0.0,0.0,0.0026
"Dorfman, Jeremy",0.0027,0.0,0.0,0.0026
"Roskind, Jim",0.0027,0.0,0.0,0.0026
"Kulik, Joanna",0.0027,0.0,0.0,0.0026
"Westin, Patrik",0.0027,0.0,0.0,0.0026
"Tenneti, Raman",0.0027,0.0,0.0,0.0026
"Shade, Robbie",0.0027,0.0,0.0,0.0026
"Hamilton, Ryan",0.0027,0.0,0.0,0.0026
"Vasiliev, Victor",0.0027,0.0,0.0,0.0026
"Chang, Wan-Teh",0.0027,0.0,0.0,0.0026
"Shi, Zhongyi",0.0027,0.0,0.0,0.0026
"Ai, Zhiyuan",0.0007,0.0,0.0,0.0484
"Zheng, Weimin",0.0019,0.0,0.0055,0.0502
"Ruwase, Olatunji",0.0009,0.0,0.0,0.0432
"Carbin, Michael",0.0005,0.0,0.0,0.0432
"Chilimbi, Trishul M.",0.0005,0.0,0.0,0.0432
"Pointon, Matthew",0.0001,0.0,0.0,0.0002
"Pedersen, Mathias V.",0.0001,0.0,0.0,0.0001
"Askarov, Aslan",0.0001,0.0,0.0,0.0001
"Gao, Yifeng",0.0003,0.0,0.0,0.0003
"Rangwala, Huzefa",0.0003,0.0,0.0,0.0003
"Valov, Pavel",0.0005,0.0,0.0,0.0007
"Petkovich, Jean-Christophe",0.0005,0.0,0.0,0.0007
"Guo, Jianmei",0.0005,0.0,0.0,0.0007
"Fischmeister, Sebastian",0.0009,0.0,0.0,0.0009
"Czarnecki, Krzysztof",0.0005,0.0,0.0,0.0007
"Sun, Chen",0.0005,0.0,0.0,0.0008
"Bi, Jun",0.0005,0.0,0.0,0.0008
"Zheng, Zhilong",0.0005,0.0,0.0,0.0008
"Yu, Heng",0.0005,0.0,0.0,0.0008
"Hu, Hongxin",0.0013,0.0,0.0,0.0013
"Wahby, Riad S.",0.0025,0.0,0.0031,0.0464
"Ji, Ye",0.0008,0.0,0.0,0.0418
"Blumberg, Andrew J.",0.0008,0.0,0.0,0.0418
"Shelat, Abhi",0.0009,0.0,0.0001,0.0418
"Thaler, Justin",0.0015,0.0,0.0005,0.0418
"Wies, Thomas",0.0008,0.0,0.0,0.0418
"David, Yaniv",0.0003,0.0,0.0,0.0005
"Partush, Nimrod",0.0009,0.0,0.0,0.0009
"Yahav, Eran",0.0003,0.0,0.0,0.0005
"Liu, Jiaqi",0.0001,0.0,0.0,0.0002
"Agrawal, Gagan",0.0003,0.0,0.0,0.0003
"Gao, Mingyu",0.0005,0.0,0.0,0.0335
"Pu, Jing",0.0005,0.0,0.0,0.0335
"Yang, Xuan",0.0005,0.0,0.0,0.0335
"Horowitz, Mark",0.0005,0.0,0.0,0.0335
"Leong, Wai Kay",0.0003,0.0,0.0,0.0003
"Wang, Zixiao",0.0003,0.0,0.0,0.0003
"Leong, Ben",0.0003,0.0,0.0,0.0003
"Würthinger, Thomas",0.0011,0.0,0.0,0.0011
"Wimmer, Christian",0.0011,0.0,0.0,0.0011
"Humer, Christian",0.0011,0.0,0.0,0.0011
"Wöß, Andreas",0.0011,0.0,0.0,0.0011
"Seaton, Chris",0.0011,0.0,0.0,0.0011
"Duboscq, Gilles",0.0011,0.0,0.0,0.0011
"Simon, Doug",0.0011,0.0,0.0,0.0011
"Grimmer, Matthias",0.0011,0.0,0.0,0.0011
"Cremers, Cas J. F.",0.0005,0.0,0.0,0.0005
"Horvat, Marko",0.0005,0.0,0.0,0.0005
"Hoyland, Jonathan",0.0005,0.0,0.0,0.0005
"Scott, Sam",0.0005,0.0,0.0,0.0005
"Merwe, Thyla Van Der",0.0005,0.0,0.0,0.0005
"Li, Juan",0.0005,0.0,0.0,0.0387
"Chen, Zhengguo",0.0005,0.0,0.0,0.0387
"Chen, Zhiguang",0.0005,0.0,0.0,0.0387
"Xiao, Nong",0.0011,0.0,0.0004,0.0429
"Liu, Fang",0.0016,0.0,0.0017,0.0429
"Zhang, Qizhen",0.0007,0.0,0.0,0.0028
"Chen, Hongzhi",0.0007,0.0,0.0,0.0028
"Yan, Da",0.0007,0.0,0.0,0.0028
"Cheng, James",0.0015,0.0,0.0,0.0036
"Loo, Boon Thau",0.0025,0.0,0.0,0.0034
"Bangalore, Purushotham",0.0007,0.0,0.0,0.0028
"Zhao, Huan",0.0007,0.0,0.0,0.0007
"Yao, Quanming",0.0007,0.0,0.0,0.0007
"Li, Jianda",0.0005,0.0,0.0,0.0006
"Song, Yangqiu",0.0005,0.0,0.0,0.0006
"Lee, Dik Lun",0.0007,0.0,0.0,0.0007
"Tinedo, Raúl Gracia",0.0008,0.0,0.0,0.001
"Sampé, Josep",0.0009,0.0,0.0,0.0011
"Zamora-Gómez, Edgar",0.0008,0.0,0.0,0.001
"Artigas, Marc Sánchez",0.0015,0.0,0.0,0.0015
"López, Pedro García",0.0009,0.0,0.0,0.0011
"Moatti, Yosef",0.0008,0.0,0.0,0.001
"Rom, Eran",0.0008,0.0,0.0,0.001
"Smith, Shaden",0.0004,0.0,0.0,0.0004
"Park, Jongsoo",0.0003,0.0,0.0,0.0003
"Karypis, George",0.0004,0.0,0.0,0.0004
"Li, Huiba",0.0008,0.0,0.0,0.0008
"Zhang, Yiming",0.0008,0.0,0.0,0.0008
"Zhang, Zhiming",0.0008,0.0,0.0,0.0008
"Liu, Shengyun",0.0008,0.0,0.0,0.0008
"Li, Dongsheng",0.0008,0.0,0.0,0.0008
"Liu, Xiaohui",0.0008,0.0,0.0,0.0008
"Peng, Yuxing",0.0008,0.0,0.0,0.0008
"Zhang, Ren",0.0001,0.0,0.0,0.0001
"Preneel, Bart",0.0001,0.0,0.0,0.0001
"Mishra, Nikita",0.0007,0.0,0.0001,0.0289
"Lafferty, John D.",0.0003,0.0,0.0,0.0269
"Hoffmann, Henry",0.0007,0.0,0.0001,0.0289
"Lu, Tao",0.0019,0.0,0.0012,0.0464
"Suchyta, Eric",0.0012,0.0,0.0,0.0445
"Pugmire, David",0.0012,0.0,0.0,0.0445
"Choi, Jong",0.0011,0.0,0.0,0.0445
"Klasky, Scott",0.0049,0.0,0.008,0.0485
"Liu, Qing",0.0028,0.0,0.0002,0.0446
"Podhorszki, Norbert",0.0036,0.0,0.0009,0.0455
"Ainsworth, Mark",0.0012,0.0,0.0,0.0445
"Wolf, Matthew",0.0031,0.0,0.0004,0.0455
"Trippel, Caroline",0.0005,0.0,0.0,0.027
"Manerkar, Yatin A.",0.0005,0.0,0.0,0.027
"Lustig, Daniel",0.0009,0.0,0.0003,0.027
"Pellauer, Michael",0.0005,0.0,0.0,0.027
"Martonosi, Margaret",0.0013,0.0,0.0007,0.0289
"Zhu, ",0.0008,0.0,0.0,0.0011
"Imamura, Y.",0.0008,0.0,0.0,0.0011
"Keogh, D. N.",0.0008,0.0,0.0,0.0011
"Zhu, Yan",0.0008,0.0,0.0,0.0011
"Imamura, Makoto",0.0008,0.0,0.0,0.0011
"Nikovski, Daniel",0.0008,0.0,0.0,0.0011
"Keogh, Eamonn",0.0017,0.0,0.0,0.0017
"Naim, Md.",0.0004,0.0,0.0,0.0366
"Manne, Fredrik",0.0004,0.0,0.0,0.0366
"Halappanavar, Mahantesh",0.0011,0.0,0.0004,0.0401
"Carastan-Santos, Danilo",0.0001,0.0,0.0,0.0001
"Camargo, Raphael Y. De",0.0001,0.0,0.0,0.0001
"Todd, Andrew",0.0003,0.0,0.0,0.0004
"Nourian, Marziyeh",0.0003,0.0,0.0,0.0004
"Becchi, Michela",0.0007,0.0,0.0,0.0007
"Mavroudis, Vasilios",0.0007,0.0,0.0,0.0007
"Cerulli, Andrea",0.0007,0.0,0.0,0.0007
"Svenda, Petr",0.0007,0.0,0.0,0.0007
"Cvrcek, Daniel",0.0007,0.0,0.0,0.0007
"Klinec, Dusan",0.0007,0.0,0.0,0.0007
"Danezis, George",0.0007,0.0,0.0,0.0007
"Di, Sheng",0.0008,0.0,0.0003,0.0359
"Gupta, Rinku",0.0005,0.0,0.0,0.0334
"Snir, Marc",0.0009,0.0,0.0003,0.0334
"Pershey, Eric",0.0005,0.0,0.0,0.0334
"Li, Runhui",0.0009,0.0,0.0,0.0459
"Li, Xiaolu",0.0004,0.0,0.0,0.0411
"Lee, Patrick P. C.",0.0012,0.0,0.0002,0.0459
"Huang, Qun",0.0009,0.0,0.0,0.0459
"Wilkerson, Chris",0.0013,0.0,0.0005,0.048
"Wang, Zhe",0.002,0.0,0.002,0.048
"Alameldeen, Alaa R.",0.0007,0.0,0.0,0.048
"Chen, Xu",0.0009,0.0,0.0,0.0014
"Zhang, Yongfeng",0.0009,0.0,0.0,0.0014
"Ai, Qingyao",0.0009,0.0,0.0,0.0014
"Xu, Hongteng",0.0007,0.0,0.0,0.0012
"Yan, Junchi",0.0007,0.0,0.0,0.0012
"Qin, Zheng",0.0015,0.0,0.0,0.0014
"Handley, Mark",0.0008,0.0,0.0,0.0415
"Raiciu, Costin",0.002,0.0,0.0014,0.0415
"Agache, Alexandru",0.0009,0.0,0.0001,0.0415
"Voinescu, Andrei",0.0008,0.0,0.0,0.0415
"Moore, Andrew W.",0.0025,0.0,0.001,0.0464
"Antichi, Gianni",0.0008,0.0,0.0,0.0415
"Wójcik, Marcin",0.0025,0.0,0.001,0.0464
"Hahn, Sangwook Shane",0.0009,0.0,0.0,0.001
"Lee, Sungjin",0.0009,0.0,0.0,0.001
"Ji, Cheng",0.0009,0.0,0.0,0.001
"Chang, Li-Pin",0.0012,0.0,0.0,0.0012
"Yee, Inhyuk",0.0009,0.0,0.0,0.001
"Shi, Liang",0.0009,0.0,0.0,0.001
"Xue, Chun Jason",0.0009,0.0,0.0,0.001
"Kim, Jihong",0.0009,0.0,0.0,0.001
"Fang, Aiman",0.0004,0.0,0.0,0.0325
"Cavelan, Aurélien",0.0004,0.0,0.0,0.0325
"Robert, Yves",0.0013,0.0,0.0056,0.0347
"Chien, Andrew A.",0.002,0.0,0.0063,0.0334
"Kim, Doowon",0.0011,0.0,0.0,0.0054
"Kwon, Bum Jun",0.0005,0.0,0.0,0.0045
"Dumitras, Tudor",0.0005,0.0,0.0,0.0045
"Aken, Dana Van",0.0025,0.0,0.0005,0.0486
"Pavlo, Andrew",0.0029,0.0,0.004,0.0519
"Gordon, Geoffrey J.",0.0004,0.0,0.0,0.0471
"Zhang, Bohan",0.0015,0.0,0.0032,0.0487
"Han, Xueyuan",0.0016,0.0,0.0005,0.0384
"Pasquier, Thomas F. J.-M.",0.0009,0.0,0.0,0.0384
"Ranjan, Tanvi",0.0005,0.0,0.0,0.0357
"Goldstein, Mark",0.0009,0.0,0.0,0.0384
"Razaghpanah, Abbas",0.0007,0.0,0.0,0.0009
"Niaki, Arian Akhavan",0.0007,0.0,0.0,0.0009
"Vallina-Rodriguez, Narseo",0.0007,0.0,0.0,0.0009
"Amann, Johanna",0.0007,0.0,0.0,0.0009
"Gill, Phillipa",0.0007,0.0,0.0,0.0009
"Zhang, Yunhao",0.0003,0.0,0.0,0.04
"Chen, Rong",0.0005,0.0,0.0,0.04
"Phan, Nhathai",0.0008,0.0,0.0,0.0008
"Wu, Xintao",0.0004,0.0,0.0,0.0006
"Hu, Han",0.0004,0.0,0.0,0.0006
"Dou, Dejing",0.0004,0.0,0.0,0.0006
"Khandelwal, Anurag",0.0005,0.0,0.0,0.0493
"Yang, Zongheng",0.0005,0.0,0.0,0.0493
"Ye, Evan",0.0005,0.0,0.0,0.0493
"Agarwal, Rachit",0.0005,0.0,0.0,0.0493
"Yasin, Muhammad",0.0007,0.0,0.0,0.0007
"Sengupta, Abhrajit",0.0007,0.0,0.0,0.0007
"Nabeel, Mohammed Thari",0.0007,0.0,0.0,0.0007
"Ashraf, Mohammed",0.0007,0.0,0.0,0.0007
"Rajendran, Jeyavijayan",0.0007,0.0,0.0,0.0007
"Sinanoglu, Ozgur",0.0007,0.0,0.0,0.0007
"Espitau, Thomas",0.0004,0.0,0.0,0.0004
"Fouque, Pierre-Alain",0.0004,0.0,0.0,0.0004
"Gérard, Benoît",0.0004,0.0,0.0,0.0004
"Tibouchi, Mehdi",0.0004,0.0,0.0,0.0004
"Prabhakar, Raghu",0.0011,0.0,0.0,0.0348
"Zhang, Yaqi",0.0011,0.0,0.0,0.0348
"Koeplinger, David",0.0011,0.0,0.0,0.0348
"Zhao, Tian",0.0011,0.0,0.0,0.0348
"Hadjis, Stefan",0.0011,0.0,0.0,0.0348
"Pedram, Ardavan",0.0011,0.0,0.0,0.0348
"Yeh, Tsung Tai",0.0005,0.0,0.0,0.0325
"Sakdhnagool, Putt",0.0005,0.0,0.0,0.0325
"Eigenmann, Rudolf",0.0005,0.0,0.0,0.0325
"Rogers, Timothy G.",0.0005,0.0,0.0,0.0325
"Pascual, Fanny",0.0001,0.0,0.0,0.0001
"Rzadca, Krzysztof",0.0001,0.0,0.0,0.0001
"Qiang, Weizhong",0.0007,0.0,0.0,0.0309
"Cao, Yong",0.0007,0.0,0.0,0.0309
"Dai, Weiqi",0.0007,0.0,0.0,0.0309
"Zou, Deqing",0.0007,0.0,0.0,0.0309
"Jin, Hai",0.0015,0.0,0.0006,0.0335
"Liu, Benxi",0.0007,0.0,0.0,0.0309
"Genkin, Daniel",0.0008,0.0,0.0012,0.0326
"Katz, Jonathan",0.0008,0.0,0.0002,0.0309
"Papadopoulos, Dimitrios",0.0005,0.0,0.0,0.0309
"Papamanthou, Charalampos",0.0007,0.0,0.0001,0.0309
"Silvestri, Emiliano",0.0005,0.0,0.0,0.0006
"Economo, Simone",0.0005,0.0,0.0,0.0006
"Sanzo, Pierangelo Di",0.0005,0.0,0.0,0.0006
"Pellegrini, Alessandro",0.0007,0.0,0.0,0.0007
"Quaglia, Francesco",0.0007,0.0,0.0,0.0007
"Rajagopal, Dineshkumar",0.0005,0.0,0.0,0.0306
"Tafani, Daniele",0.0005,0.0,0.0,0.0306
"Georgiou, Yiannis",0.0011,0.0,0.0002,0.0332
"Glesser, David",0.0011,0.0,0.0002,0.0332
"Ott, Michael",0.0005,0.0,0.0,0.0306
"Liu, Ming",0.0007,0.0,0.0,0.0469
"Luo, Liang",0.0007,0.0,0.0,0.0469
"Atreya, Kishore",0.0007,0.0,0.0,0.0469
"Vega, Carlos",0.0007,0.0,0.0,0.0353
"Zazo, Jose Fernando",0.0007,0.0,0.0,0.0353
"Meyer, Hugo",0.0007,0.0,0.0,0.0353
"López-Buedo, Sergio",0.0007,0.0,0.0,0.0353
"Aracil, Javier",0.0007,0.0,0.0,0.0353
"Chiu, Chui-Hui",0.0005,0.0,0.0,0.0011
"Singh, Dipak Kumar",0.0005,0.0,0.0,0.0011
"Wang, Qingyang",0.0008,0.0,0.0,0.0012
"Lee, Kisung",0.0013,0.0,0.0,0.0015
"Park, Seung-Jong",0.0013,0.0,0.0,0.0015
"Lumpe, Markus",0.0004,0.0,0.0,0.0004
"Chhetri, Mohan Baruwal",0.0004,0.0,0.0,0.0004
"Vo, Quoc Bao",0.0004,0.0,0.0,0.0004
"Kowalczyk, Ryszard",0.0004,0.0,0.0,0.0004
"Singh, Rohit",0.0004,0.0,0.0,0.0006
"Grusecki, Travis",0.0004,0.0,0.0,0.0006
"Patel, Yuvraj",0.0007,0.0,0.0,0.0007
"Kaminski, Ted",0.0004,0.0,0.0,0.0004
"Kramer, Lucas",0.0004,0.0,0.0,0.0004
"Carlson, Travis",0.0004,0.0,0.0,0.0004
"Wyk, Eric Van",0.0004,0.0,0.0,0.0004
"Gowanlock, Michael G.",0.0005,0.0,0.0,0.0005
"Rude, Cody M.",0.0005,0.0,0.0,0.0005
"Blair, David M.",0.0005,0.0,0.0,0.0005
"Li, Justin D.",0.0005,0.0,0.0,0.0005
"Pankratius, Victor",0.0005,0.0,0.0,0.0005
"Berenbrink, Petra",0.0004,0.0,0.0,0.0005
"Kling, Peter",0.0008,0.0,0.0,0.0008
"Liaw, Christopher",0.0004,0.0,0.0,0.0005
"Mehrabian, Abbas",0.0004,0.0,0.0,0.0005
"Muller, Stefan K.",0.0003,0.0,0.0,0.0348
"Harper, Robert",0.0003,0.0,0.0,0.0348
"Tirukkovalluri, Satish Kumar",0.0004,0.0,0.0,0.0355
"Ryoo, Jee Ho",0.0008,0.0,0.0001,0.042
"Meswani, Mitesh R.",0.0009,0.0,0.0009,0.0421
"Panda, Reena",0.0007,0.0,0.0,0.0414
"John, Lizy Kurian",0.0017,0.0,0.0023,0.0458
"Cormack, Gordon V.",0.0001,0.0,0.0,0.0001
"Grossman, Maura R.",0.0001,0.0,0.0,0.0001
"Ajay, Jerry",0.0005,0.0,0.0,0.0006
"Song, Chen",0.0005,0.0,0.0,0.0006
"Rathore, Aditya Singh",0.0005,0.0,0.0,0.0006
"Zhou, Chi",0.0005,0.0,0.0,0.0006
"Li, Hongliang",0.0005,0.0,0.0,0.0005
"Wu, Jie",0.0005,0.0,0.0,0.0005
"Jiang, Zhen",0.0005,0.0,0.0,0.0005
"Li, Xiang",0.0005,0.0,0.0,0.0005
"Wei, Xiaohui",0.0005,0.0,0.0,0.0005
"Grubbs, Paul",0.0008,0.0,0.0001,0.0336
"Ristenpart, Thomas",0.0015,0.0,0.0007,0.0336
"Shmatikov, Vitaly",0.0007,0.0,0.0001,0.031
"Islam, Mohammad A.",0.0003,0.0,0.0,0.0311
"Ren, Shaolei",0.0009,0.0,0.0002,0.0338
"Wierman, Adam",0.0003,0.0,0.0,0.0311
"Tabuchi, Akihiro",0.0007,0.0,0.0,0.0007
"Nakao, Masahiro",0.0007,0.0,0.0,0.0007
"Murai, Hitoshi",0.0007,0.0,0.0,0.0007
"Boku, Taisuke",0.0007,0.0,0.0,0.0007
"Sato, Mitsuhisa",0.0007,0.0,0.0,0.0007
"Tumanov, Alexey",0.0017,0.0,0.0165,0.055
"Chung, Andrew",0.0015,0.0,0.0007,0.0513
"Ghorbani, Soudeh",0.0005,0.0,0.0,0.0005
"Godfrey, Brighten",0.0005,0.0,0.0,0.0005
"Martineau, Matt",0.0001,0.0,0.0,0.0001
"Mcintosh-Smith, Simon",0.0001,0.0,0.0,0.0001
"Wang, Jia",0.0004,0.0,0.0,0.0004
"Zheng, Vincent Wenchen",0.0004,0.0,0.0,0.0004
"Liu, Zemin",0.0004,0.0,0.0,0.0004
"Chang, Kevin Chen-Chuan",0.0004,0.0,0.0,0.0004
"Du, Lian",0.0004,0.0,0.0,0.0366
"Wo, Tianyu",0.0004,0.0,0.0,0.0366
"Yang, Renyu",0.0004,0.0,0.0,0.0366
"Hu, Chunming",0.0007,0.0,0.0003,0.0404
"Doerner, Jack",0.0001,0.0,0.0,0.0378
"Maas, Martin",0.0003,0.0,0.0,0.0004
"Asanovic, Krste",0.0005,0.0,0.0,0.0005
"Kubiatowicz, John",0.0003,0.0,0.0,0.0004
"Georgakoudis, Giorgis",0.0004,0.0,0.0,0.0384
"Laguna, Ignacio",0.0009,0.0,0.0,0.0391
"Nikolopoulos, Dimitrios S.",0.0007,0.0,0.0002,0.0384
"Schulz, Martin",0.0033,0.0,0.003,0.0426
"Malavolta, Giulio",0.0005,0.0,0.0,0.031
"Maffei, Matteo",0.0009,0.0,0.0023,0.031
"Ravi, Srivatsan",0.0011,0.0,0.0004,0.031
"Binnig, Carsten",0.0009,0.0,0.0,0.0009
"Stefani, Lorenzo De",0.0007,0.0,0.0,0.0007
"Kraska, Tim",0.0009,0.0,0.0,0.0009
"Upfal, Eli",0.0007,0.0,0.0,0.0007
"Zgraggen, Emanuel",0.0007,0.0,0.0,0.0007
"Zhao, Zheguang",0.0007,0.0,0.0,0.0007
"Mogul, Jeffrey C.",0.0003,0.0,0.0,0.0003
"Isaacs, Rebecca",0.0003,0.0,0.0,0.0003
"Welch, Brent",0.0003,0.0,0.0,0.0003
"Adams, Michael D.",0.0001,0.0,0.0,0.0001
"Might, Matthew",0.0001,0.0,0.0,0.0001
"Young, Vinson",0.0003,0.0,0.0,0.0427
"Nair, Prashant J.",0.0007,0.0,0.0,0.0427
"Nanavati, Mihir",0.0003,0.0,0.0,0.0003
"Huang, Zengfeng",0.0004,0.0,0.0,0.0013
"Lin, Xuemin",0.0009,0.0,0.0,0.0014
"Zhang, Wenjie",0.0007,0.0,0.0,0.0016
"Zhang, Ying",0.0011,0.0,0.0003,0.0456
"Rangel, Esteban",0.0008,0.0,0.0,0.0008
"Frontiere, Nicholas",0.0008,0.0,0.0,0.0008
"Habib, Salman",0.0008,0.0,0.0,0.0008
"Heitmann, Katrin",0.0008,0.0,0.0,0.0008
"Ugawa, Tomoharu",0.0003,0.0,0.0,0.0003
