author_name,degree,eigenvector,betweenness,closeness,npubs,hindex,hindex5y,i10index,i10index5y,citedby,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author
"Gerlach, Wolfgang",0.0026,0.0,0.0,0.0696,21,11,10,12,10,483,0,0,0,0,0,1
"Paxson, Vern",0.004,0.0,88245.2203,0.1053,368,87,58,186,152,50354,0,0,0,0,0,5
"Larisch, James",0.0014,0.0,0.0,0.0988,1,1,1,0,0,2,0,0,0,0,0,1
"Arora, Sudhanshu",0.0043,0.0,0.0,0.1164,,,,,,,,,,,,
"Sanso, Antonio",0.002,0.0,0.0,0.0876,9,2,2,1,1,34,0,0,0,0,0,1
"Koskinen, Eric",0.002,0.0,7008.0,0.1096,,,,,,,0,0,0,0,0,2
"Pirelli, Solal",0.0011,0.0,0.0,0.1075,,,,,,,0,0,0,0,0,1
"Lu, Yuanwei",0.002,0.0,0.0,0.1015,5,2,2,0,0,14,0,0,0,0,0,1
"Dave, Ankur",0.0014,0.0,0.0,0.1291,11,7,7,6,6,2292,0,0,0,0,0,1
"Nagel, Lars",0.0014,0.0,0.0,0.0897,32,7,7,3,2,98,0,2,0,0,0,1
"Rambharos, Jendra",0.0026,0.0,0.0,0.0924,,,,,,,,,,,,
"Panyala, Ajay",0.0014,0.0,0.0,0.0973,10,2,2,0,0,15,0,0,0,0,0,1
"Gonzalez, Joseph",0.008,0.0,89550.0496,0.1316,,,,,,,,,,,,
"Agrawal, Aditya",0.004,0.0,198111.5156,0.1305,13,4,4,4,4,152,0,0,0,0,0,3
"Jonker, Mattijs",0.0014,0.0,0.0,0.0552,11,4,4,1,1,37,0,0,0,0,0,1
"Tsai, Chia-Che",0.0009,0.0,0.5,0.1017,12,6,6,4,4,184,0,0,0,0,0,2
"Kalyanaraman, Anantharaman",0.0014,0.0,0.0,0.0973,,,,,,,,,,,,
"Wu, Yinghui",0.0023,0.0,0.0,0.1117,36,14,14,18,18,924,0,0,0,0,0,1
"Sullivan, Michael",0.0017,0.0,0.0,0.1157,,,,,,,,,,,,
"Nguyen, Tan",0.0014,0.0,0.0,0.1053,,,,,,,0,0,0,0,0,1
"Abedjan, Ziawasch",0.0026,0.0,0.0,0.0914,30,11,11,12,12,294,0,0,1,0,0,1
"Slaughter, Elliott",0.002,0.0,0.0,0.0828,,,,,,,0,0,0,0,0,1
"Rexford, Jennifer",0.0028,0.0,14020.0,0.1212,478,94,65,254,203,37339,0,0,0,0,1,2
"Giroux, Olivier",0.0009,0.0,0.0,0.0661,,,,,,,0,0,0,0,0,1
"Torlak, Emina",0.0017,0.0,0.0,0.1176,54,15,12,20,17,1319,0,0,0,0,0,2
"Blumberg, Andrew J.",0.0017,0.0,0.0,0.1056,60,25,24,38,36,1788,0,0,0,0,0,1
"Bailey, Jonathan",0.0014,0.0,0.0,0.0821,,,,,,,0,0,0,0,0,1
"Abdelbaky, Moustafa",0.0017,0.0,0.0,0.0938,20,8,8,7,7,462,0,0,0,0,0,1
"Zhang, Taimin",0.0014,0.0,0.0,0.0959,,,,,,,0,0,0,0,0,1
"Liu, Tony",0.0034,0.0,0.0,0.0761,,,,,,,0,0,0,0,0,1
"Filchenkov, Andrey",0.0009,0.0,0.0,0.0807,148,15,11,24,17,682,0,0,0,0,0,1
"Iyer, Ravi",0.002,0.0,0.0,0.1149,138,35,29,86,58,4715,0,1,1,0,0,2
"Raindel, Shachar",0.0023,0.0,0.0,0.1069,23,3,3,1,1,63,0,0,0,0,0,1
"Votke, Scott",0.0006,0.0,0.0,0.0923,,,,,,,0,0,0,0,0,1
"Bosschere, Koen De",0.0014,0.0,0.0,0.0849,371,38,23,110,57,5209,0,0,0,0,0,1
"Nicolae, Bogdan",0.0011,0.0007,0.0,0.0916,59,14,12,21,17,751,0,5,0,0,0,1
"Wang, Xiaochuan",0.002,0.0,0.0,0.0944,,,,,,,0,0,0,0,0,1
"Leners, Joshua B.",0.0009,0.0,0.0,0.0998,,,,,,,0,0,0,0,0,1
"Peng, Chunyi",0.0028,0.0,0.0,0.0894,78,18,18,24,23,2483,0,2,1,0,0,2
"Lian, Defu",0.0014,0.0,0.0,0.1054,32,9,9,9,9,435,0,0,0,0,0,1
"Dublish, Saumay",0.0006,0.0,0.0,0.0836,3,1,1,0,0,2,0,0,0,0,0,1
"Bianchi, Antonio",0.0034,0.0,2.6,0.0553,11,8,8,7,7,308,0,0,0,0,0,2
"Olukotun, Kunle",0.0028,0.0,27939.553,0.0931,221,57,39,116,80,15071,0,2,1,0,0,2
"Durvasulu, Venkat",0.0017,0.0,0.0,0.0846,2,0,0,0,0,0,0,0,0,0,0,1
"Saidi, Ali G.",0.0017,0.0,0.0,0.1076,,,,,,,,,,,,
"Donofrio, David",0.0028,0.0,28373.7786,0.1246,,,,,,,0,0,0,0,0,2
"Dai, Xiaohai",0.0011,0.0,0.0,0.083,,,,,,,0,0,0,0,0,1
"Yu, Xiaodong",0.0009,0.0006,0.0,0.1007,10,4,4,1,1,51,0,0,0,0,0,1
"Omer, Jon",0.0034,0.0,0.0,0.0761,,,,,,,,,,,,
"Arumaithurai, Mayutan",0.002,0.0,0.0,0.0937,64,11,9,11,8,387,0,0,0,0,0,1
"Oh, Yunho",0.0009,0.0,0.0,0.1233,,,,,,,,,,,,
"Grimberg, Sagi",0.0023,0.0,0.0,0.1069,,,,,,,0,0,0,0,0,1
"Landgraf, Joshua",0.0017,0.0,0.0,0.1285,,,,,,,0,0,0,0,0,1
"Ning, Lin",0.0009,0.0,0.0,0.0966,,,,,,,0,0,0,0,0,1
"Süß, Tim",0.0028,0.0,7008.0,0.0985,,,,,,,0,0,0,0,0,1
"Li, Xiaolu",0.0009,0.0,0.0,0.106,,,,,,,0,0,0,0,0,1
"Dutot, Pierre-François",0.0014,0.0,0.0,0.0805,,,,,,,,,,,,
"Tang, Haixu",0.002,0.0,0.0,0.0918,175,40,34,92,83,7345,0,0,0,0,0,1
"Shanbhag, Uday V.",0.0009,0.0,0.0,0.1009,,,,,,,,,,,,
"Sala, Alessandra",0.0011,0.0,0.0,0.095,68,19,17,24,21,2003,0,0,0,0,0,1
"Zhao, Yue",0.0009,0.0,0.0,0.0966,15,5,5,3,3,87,0,0,0,0,0,1
"Bond, Michael D.",0.0009,0.0,0.0,0.0779,,,,,,,,,,,,
"Mutlu, Onur",0.0131,0.0,601958.3999,0.1401,313,61,57,155,140,12995,0,5,0,0,0,11
"Nie, Liqiang",0.004,0.0,16905.0,0.0878,90,20,20,32,31,1185,0,1,0,0,0,5
"Ouyang, Kaiming",0.0034,0.0,3567.428,0.1012,1,0,0,0,0,0,0,0,0,0,0,2
"Zhou, Huiyang",0.0009,0.0,0.0,0.0966,153,23,18,37,29,1745,0,5,0,0,0,1
"Elmagarmid, Ahmed K.",0.0026,0.0,0.0,0.0914,,,,,,,,,,,,
"Huang, Qun",0.002,0.0,1168.0,0.1185,7,3,3,2,2,45,0,0,0,0,0,2
"Cecchetti, Ethan",0.002,0.0,73248.0,0.0851,5,1,1,1,1,39,0,0,0,0,0,2
"Lee, Juneyoung",0.002,0.0,0.0,0.104,,,,,,,0,0,0,0,0,1
"Xie, Xiaolong",0.0009,0.0,0.0,0.084,6,4,4,3,3,95,0,0,0,0,0,1
"Du, Xiaoyong",0.0017,0.0,0.0,0.1101,,,,,,,0,0,0,0,0,1
"Miao, Hongyu",0.0014,0.0,0.0,0.1162,,,,,,,0,0,0,0,0,1
"Tang, Xulong",0.004,0.0,127.6216,0.1101,9,3,3,0,0,21,0,0,0,0,0,3
"Crowcroft, Jon",0.004,0.0,0.0,0.1238,898,82,52,316,207,38293,0,0,0,0,0,1
"Dinu, Florin",0.0011,0.0,0.0,0.098,15,7,7,5,5,265,0,0,0,0,0,1
"Hu, Yiming",0.0009,0.0,0.0,0.0861,,,,,,,0,0,0,0,0,1
"Yamamoto, Shinnosuke",0.0011,0.0,0.0,0.0743,,,,,,,0,0,0,0,0,1
"Dahandeh, Shafa",0.0014,0.0001,0.0,0.0983,,,,,,,0,0,0,0,0,1
"Etsion, Yoav",0.002,0.0,10518.0,0.0826,62,18,14,25,17,1312,0,1,0,0,0,2
"Ren, Yong",0.0014,0.0,0.0,0.1051,10,5,3,2,1,47,0,0,0,0,0,1
"Jiang, Hong",0.0043,0.0,38655.9629,0.1039,278,36,28,117,75,4483,0,0,1,0,0,4
"Tseng, Ethan",0.0017,0.0,0.0,0.0836,,,,,,,0,0,0,0,0,1
"Chaix, Fabien",0.0017,0.0,0.0,0.0872,,,,,,,0,0,0,0,0,1
"Iqbal, Umar",0.0006,0.0,0.0,0.074,1,0,0,0,0,0,0,0,0,0,0,1
"Juels, Ari",0.0014,0.0,0.0,0.0851,283,68,57,120,105,23587,1,0,0,0,0,1
"Fan, Xiaopeng",0.0014,0.0,0.0,0.0898,,,,,,,0,0,0,0,0,1
"Schnorr, Lucas Mello",0.0011,0.0,0.0,0.0919,100,11,9,13,9,335,0,0,0,0,0,1
"Howe, Bill",0.0043,0.0,0.0,0.0905,132,25,23,41,36,2594,0,1,0,0,0,1
"Ho, Qirong",0.0026,0.0,0.0,0.11,51,16,16,20,20,825,0,0,0,0,0,1
"Ge, Huangyi",0.0017,0.0,0.0,0.0851,6,1,1,1,1,37,0,0,0,0,0,1
"Chan, Chee Yong",0.0009,0.0,0.0,0.1095,,,,,,,,,,,,
"Cui, Weidong",0.0017,0.0,273758.9667,0.0807,,,,,,,0,1,0,0,0,3
"Lesniewski-Laas, Chris",0.0009,0.0,0.0,0.1026,,,,,,,,,,,,
"Zhou, Giulio",0.0014,0.0,0.0,0.1301,,,,,,,,,,,,
"Seinturier, Lionel",0.0009,0.0,0.0,0.0933,260,28,20,67,40,3140,0,0,0,0,0,1
"Bhartia, Apurv",0.0017,0.0,0.0,0.091,16,7,7,7,7,222,0,0,0,0,0,1
"Suciu, Dan",0.006,0.0,38504.0,0.0906,343,74,44,176,117,25284,1,0,2,0,0,4
"Zhang, Chenwei",0.0014,0.0,0.0,0.0953,12,3,3,0,0,21,0,0,0,0,0,1
"Farach-Colton, Martin",0.004,0.0,4668.0,0.1017,171,44,25,77,45,7471,0,2,0,0,0,2
"Fawaz, Kassem",0.0006,0.0,0.0,0.0886,35,13,13,13,13,444,0,0,0,0,0,1
"Wu, Yongwei",0.0026,0.0,2454.72,0.1206,187,19,15,44,28,1222,0,0,0,0,0,3
"Fournier, Yvan",0.0011,0.0,0.0,0.078,,,,,,,0,0,0,0,0,1
"Berger, Daniel S.",0.0006,0.0,0.0,0.1036,16,3,3,2,2,64,0,0,0,0,0,1
"Sen, Subhabrata",0.004,0.0,38477.0,0.1008,,,,,,,0,1,0,0,0,3
"Radlinski, Filip",0.0011,0.0,0.0,0.099,75,26,24,35,33,4198,0,1,0,0,0,1
"Ansari, Amin",0.0009,0.0,0.0,0.1119,44,16,13,18,17,814,0,0,0,0,0,1
"Yu, Tianlong",0.0011,0.0,0.0,0.1092,10,6,6,3,3,123,0,0,0,0,0,1
"Jackson, Paul J.",0.0011,0.0,0.0,0.1064,,,,,,,0,0,0,0,0,1
"Losa, Giuliano",0.0009,0.0,0.0,0.1075,17,5,4,3,2,91,0,0,0,0,0,1
"Lopes, Nuno P.",0.0043,0.0,24514.0,0.116,21,9,8,8,6,353,0,0,0,0,0,2
"Bjørner, Nikolaj",0.0017,0.0,0.0,0.1192,,,,,,,0,0,0,0,0,1
"Marco, Vicent Sanz",0.0009,0.0,0.0,0.0869,,,,,,,0,0,0,0,0,1
"Voinescu, Andrei",0.0017,0.0,0.0,0.1135,12,6,6,2,2,75,0,0,0,0,0,1
"Cui, Timothy",0.0026,0.0,0.0,0.1117,,,,,,,0,0,0,0,0,1
"Wen, Shasha",0.0017,0.0076,33375.1347,0.1021,,,,,,,0,0,0,0,0,3
"Liu, Shen",0.0006,0.0,0.0,0.0801,,,,,,,0,0,0,0,0,1
"Zhang, Weihua",0.0014,0.0,0.0,0.1176,40,7,7,3,3,143,0,1,0,0,0,1
"Feng, Fuli",0.0011,0.0,0.0,0.0807,6,1,1,0,0,9,0,0,0,0,0,1
"Wang, Shen",0.0014,0.0,0.0,0.087,6,3,3,1,1,24,0,0,0,0,0,1
"Antoniu, Gabriel",0.0011,0.0,0.0,0.0954,207,24,17,52,32,2054,1,2,2,0,0,1
"Chaganti, Akhilesh",0.0026,0.0,0.0,0.1197,4,1,1,0,0,1,0,0,0,0,0,1
"Kang, Joon-Myung",0.0014,0.0,0.0,0.1118,53,13,10,15,12,653,0,0,0,0,0,1
"Wang, Hao",0.0009,0.0006,0.0,0.0942,19,4,4,1,1,45,0,0,0,0,0,1
"Lin, Chunbin",0.0009,0.0,0.0,0.1272,23,4,4,2,2,59,0,0,0,0,0,1
"Myers, Zachary A.",0.0011,0.0,0.0,0.1111,,,,,,,0,0,0,0,0,1
"Dhulipala, Laxman",0.0006,0.0,0.0,0.1087,5,3,3,2,2,65,0,0,0,0,0,1
"Zave, Pamela",0.0011,0.0,0.0,0.1081,201,31,18,72,28,6258,0,0,0,0,0,1
"Xie, Pengtao",0.0026,0.0,0.0,0.11,26,8,8,8,8,270,0,0,0,0,0,1
"Bhattacharyya, Manosiz",0.0026,0.0,0.0,0.1197,,,,,,,0,0,0,0,0,1
"Patwary, Md. Mostofa Ali",0.0054,0.0,7.5,0.1144,,,,,,,,,,,,
"Chakraborty, Soubhik",0.0017,0.0,0.0,0.0887,,,,,,,0,0,0,0,0,1
"Huang, Jian",0.0031,0.0,34942.0,0.125,73,22,14,34,18,1645,0,1,0,0,0,0
"Borase, Amit",0.002,0.0,0.0,0.1271,,,,,,,0,0,0,0,0,1
"Breternitz, Mauricio",0.0014,0.0,0.0,0.1108,114,18,13,31,18,1058,0,0,0,0,0,1
"Chiesa, Marco",0.0011,0.0,0.0,0.1135,33,5,5,3,3,250,0,0,1,0,0,1
"Jin, Xin",0.0037,0.0,59364.0,0.1344,23,9,9,9,9,599,0,0,0,0,0,2
"Kim, Daehoon",0.002,0.0,73.3333,0.1197,7,3,3,2,2,76,0,0,0,0,0,2
"Ben-David, Naama",0.0009,0.0,14020.0,0.1087,6,3,3,0,0,13,0,0,0,0,0,2
"Brumley, David",0.0009,0.0,0.0,0.0524,92,35,34,55,49,6278,0,0,0,0,0,1
"Cryan, Jenna",0.0011,0.0,0.0,0.0941,,,,,,,0,0,0,0,0,1
"Halpern, Matthew",0.0011,0.0,0.0,0.1125,11,5,5,3,3,96,0,0,0,0,0,1
"Kim, Doo-Young",0.0023,0.0,0.0,0.1044,,,,,,,,,,,,
"Bykov, Maxim",0.004,0.0,0.0,0.0941,,,,,,,0,0,0,0,0,1
"Tang, Kun",0.0017,0.0,1.2734,0.1058,7,2,2,1,1,21,0,0,0,0,0,2
"Chambreau, Christopher M.",0.0014,0.0,0.0,0.0936,,,,,,,0,0,0,0,0,1
"Cheung, Alvin",0.0014,0.0,15179.3333,0.0831,,,,,,,0,2,1,0,0,3
"Bradley, Andrew M.",0.0023,0.0,0.0,0.0989,,,,,,,0,0,0,0,0,1
"Lehmann, Irina",0.0017,0.0,0.0,0.0584,,,,,,,0,0,0,0,0,1
"Lee, I-Ting Angelina",0.0009,0.0,0.0,0.0866,21,8,7,7,5,201,0,2,1,0,0,1
"Härtig, Hermann",0.0028,0.0,17520.0,0.0698,,,,,,,0,0,0,0,0,2
"Corrigan-Gibbs, Henry",0.0011,0.0,21018.0,0.111,20,8,8,6,6,315,0,0,0,0,0,3
"Harper, Robert",0.0006,0.0,0.0,0.0893,,,,,,,0,0,0,0,0,1
"Pérez, Borja",0.0011,0.0,0.0,0.0826,8,2,2,0,0,12,0,0,0,0,0,1
"Zhu, Guorong",0.0017,0.0,0.0,0.1173,,,,,,,0,0,0,0,0,1
"Tan, Zhipeng",0.0014,0.0,0.0,0.0826,,,,,,,0,0,0,0,0,1
"Gupta, Aarti",0.0009,0.0,0.0,0.1131,284,40,24,99,71,4981,0,0,0,0,0,1
"Yuan, Bo",0.0048,0.0,272.2406,0.1194,34,10,10,10,10,332,0,0,0,0,0,2
"Xu, Ping",0.0023,0.0,0.0,0.105,,,,,,,0,0,0,0,0,1
"Sankaranarayanan, Subramanian",0.0009,0.0,0.0,0.0846,213,24,20,53,51,1963,0,0,0,0,0,1
"Schleier-Smith, Johann",0.0026,0.0,0.0,0.1341,19,5,4,4,4,161,0,0,0,0,0,1
"Carmean, Douglas M.",0.0011,0.0,0.0,0.1111,,,,,,,0,0,0,0,0,1
"Veidenbaum, Alexander V.",0.0031,0.0,0.0,0.112,,,,,,,,,,,,
"Chen, Xiang",0.0006,0.0,0.0,0.0747,,,,,,,0,0,0,0,0,1
"Balazinska, Magdalena",0.0043,0.0,0.0,0.0905,,,,,,,2,0,2,0,2,2
"Chasins, Sarah",0.0003,0.0,0.0,0.0713,,,,,,,0,0,0,0,0,1
"Lu, Xiaoyi",0.0046,0.0,16526.9629,0.1153,87,13,13,19,19,605,0,1,0,0,0,9
"Valadarsky, Asaf",0.0011,0.0,0.0,0.1031,7,2,2,1,1,101,0,0,0,0,0,1
"Narayan, Shravan",0.0014,0.0,0.0,0.1056,,,,,,,0,0,0,0,0,1
"Zheng, Haitao",0.0017,0.0,0.5,0.0941,,,,,,,,,,,,
"Halappanavar, Mahantesh",0.0023,0.0,12195.317,0.0975,73,11,10,13,11,383,0,1,0,0,0,2
"Bodík, Rastislav",0.0014,0.0,10520.0,0.0767,,,,,,,,,,,,
"Thumma, Vineeth",0.0011,0.0,0.0,0.0902,,,,,,,0,0,0,0,0,1
"Gonzalez, Santiago",0.0009,0.0,0.0,0.1125,3,2,2,0,0,5,0,0,0,0,0,1
"Martínez, Carmen",0.0006,0.0,0.0,0.0763,43,12,8,13,8,430,0,0,0,0,0,1
"Stephen, Julian James",0.0011,0.0,0.0,0.1053,,,,,,,,,,,,
"Clark, Alexandra",0.0026,0.0,0.0,0.1035,,,,,,,0,0,0,0,0,1
"Gens, David",0.0011,0.0,0.3333,0.0927,,,,,,,0,0,0,0,0,2
"Schneider, Thomas",0.0031,0.0,156314.0,0.1136,65,26,24,41,39,2933,0,0,0,0,0,3
"Herlihy, Maurice",0.0026,0.0,45490.0,0.1231,390,61,37,170,105,23361,0,0,0,0,2,3
"Fernandez, José M.",0.002,0.0,0.0,0.0553,,,,,,,,,,,,
"Samborskii, Ivan",0.0009,0.0,0.0,0.0807,4,3,3,0,0,20,0,0,0,0,0,1
"Zha, Mingming",0.0023,0.0,0.0,0.0918,,,,,,,0,0,0,0,0,1
"Zhao, Hui",0.0017,0.0,0.0,0.1099,,,,,,,0,0,0,0,0,1
"Qi, Weichen",0.0011,0.0,0.0,0.0707,,,,,,,0,0,0,0,0,1
"Cano, José",0.002,0.0,0.0,0.0836,,,,,,,,,,,,
"Zhang, Xianwei",0.0009,0.0,0.0,0.0661,13,4,4,3,3,68,0,0,0,0,0,1
"Kurniawan, Daniar H.",0.0026,0.0,0.0,0.1035,3,1,1,0,0,1,0,0,0,0,0,1
"Reddi, Vijay Janapa",0.0011,0.0,0.0,0.1125,72,21,18,31,28,5171,0,2,2,0,0,1
"Li, Ninghui",0.0017,0.0,0.0,0.0851,177,58,42,100,91,12705,0,0,0,0,0,1
"Ge, Xinyang",0.0014,0.0,3597.7667,0.0805,10,4,4,1,1,51,0,1,0,0,0,3
"Gligoric, Milos",0.0009,0.0,0.0,0.0992,42,15,15,21,18,720,0,0,0,0,0,1
"Chen, Zhiguang",0.0011,0.0,0.0,0.0989,,,,,,,0,0,0,0,0,1
"Chen, Ruichuan",0.0034,0.0,1075.4545,0.1039,32,13,11,14,11,478,0,0,0,0,0,4
"Dupressoir, François",0.0031,0.0,12808.0,0.068,20,10,10,10,10,269,0,0,0,0,0,2
"Jacob, Arpith Chacko",0.0031,0.0,0.0,0.1007,,,,,,,,,,,,
"Beckett, Ryan",0.0014,0.0,159.2245,0.116,,,,,,,0,0,0,0,0,2
"Agarwal, Neha",0.0003,0.0,0.0,0.0972,8,5,5,4,4,147,0,0,0,0,0,1
"Banerjee, Sujata",0.0014,0.0,0.0,0.1118,195,36,27,86,47,5782,0,2,1,0,0,1
"Ren, Kui",0.0014,0.0,0.0,0.0774,214,54,50,112,103,18795,0,1,0,0,0,2
"Goyal, Prateesh",0.002,0.0,0.0,0.1219,1,1,1,0,0,9,0,0,0,0,0,1
"Choi, Jong",0.0023,0.0,0.0,0.1063,,,,,,,,,,,,
"Chen, Enhong",0.0037,0.0,51959.8932,0.1062,,,,,,,0,2,0,0,0,2
"Li, Zhongmin",0.0017,0.0,0.0,0.1173,,,,,,,0,0,0,0,0,1
"Zhang, Weiqun",0.0017,0.0,0.5,0.1053,50,16,14,21,18,1622,0,0,0,0,0,2
"Delozier, Christian",0.0011,0.0,0.0,0.0845,,,,,,,0,0,0,0,0,1
"Seo, Jaebaek",0.0017,0.0,0.0,0.0702,,,,,,,0,0,0,0,0,1
"Zhang, Yaqi",0.0023,0.0,0.0,0.0878,1,0,0,0,0,0,0,0,0,0,0,1
"Han, Xinhui",0.0023,0.0,0.0,0.0918,,,,,,,0,0,0,0,0,1
"Searles, Elizabeth",0.0017,0.0,0.0,0.0798,,,,,,,0,0,0,0,0,1
"Raza, Aunn",0.0011,0.0,0.0,0.098,1,0,0,0,0,0,0,0,0,0,0,1
"Ranellucci, Samuel",0.0006,0.0,0.0,0.0721,20,5,4,0,0,50,0,0,0,0,0,2
"Bhattacherjee, Debopam",0.0006,0.0,0.0,0.0934,,,,,,,0,0,0,0,0,1
"Maeda, Rafael K. V.",0.0011,0.0,0.0,0.1104,,,,,,,0,0,0,0,0,1
"Venkataraman, Shivaram",0.0034,0.0,248568.1276,0.1355,43,13,13,16,15,878,0,0,0,0,0,2
"Soulé, Robert",0.0071,0.0,530984.3493,0.1372,49,11,11,13,11,568,0,1,0,0,0,2
"Herbst, Nikolas Roman",0.0017,0.0,0.0,0.0888,,,,,,,,,,,,
"Sultana, Nik",0.004,0.0,0.0,0.1238,,,,,,,0,0,0,0,0,1
"Jung, Hyungjoon",0.0017,0.0,0.0,0.1157,,,,,,,0,0,0,0,0,1
"Mortier, Richard",0.004,0.0,0.0,0.1238,166,31,24,67,55,4388,0,0,0,0,0,1
"Diener, Matthias",0.0011,0.0,0.0,0.0901,49,9,9,8,8,255,0,1,0,0,0,1
"Fritchie, Scott",0.0031,0.0,0.0,0.1354,,,,,,,0,0,0,0,0,1
"Handley, Mark",0.0026,0.0,248594.4093,0.1158,223,73,44,124,86,50992,0,0,0,0,0,2
"Santolucito, Mark",0.0011,0.0,0.0,0.1065,10,3,3,0,0,17,0,0,0,0,0,1
"Xie, Chao",0.0011,0.0,0.0,0.0988,7,3,3,3,3,82,0,0,0,0,0,1
"Wang, Youshi",0.0014,0.0,0.0,0.0896,4,2,2,0,0,9,0,0,0,0,0,1
"Gamblin, Todd",0.0083,0.0007,156762.6794,0.1046,131,19,18,31,30,927,0,2,1,0,0,6
"Wang, Yandong",0.0023,0.0,876.25,0.0998,20,12,12,14,14,467,0,0,0,0,0,3
"Samuel, Asaf",0.0006,0.0,0.0,0.1087,,,,,,,0,0,0,0,0,1
"Patel, Tirthak",0.0009,0.0,0.0,0.0988,1,1,1,0,0,1,0,0,0,0,0,1
"Balan, Rajesh Krishna",0.0014,0.0,0.0,0.1051,124,24,20,49,40,2161,0,0,0,0,0,1
"Oh, Young H.",0.0023,0.0,0.0,0.1044,6,3,3,0,0,10,0,0,0,0,0,1
"Rainey, Mike",0.0006,0.0,0.0,0.0981,28,10,9,10,9,398,0,0,0,0,0,1
"Ying, Victor A.",0.0017,0.0,0.0,0.1098,2,1,1,0,0,4,0,0,0,0,0,1
"Kuvaiskii, Dmitrii",0.0017,0.0,0.0,0.1028,12,4,4,0,0,30,0,0,0,0,0,1
"Papadakis, Manolis",0.0011,0.0,0.0,0.0765,,,,,,,0,0,0,0,0,1
"Chajed, Tej",0.002,0.0,0.0,0.1259,,,,,,,0,0,0,0,0,1
"Miller, Vance",0.0017,0.0,0.0,0.1285,1,0,0,0,0,0,0,0,0,0,0,1
"Fernández, Juan Carlos",0.0011,0.0007,0.0,0.0916,,,,,,,,,,,,
"Corina, Jake",0.0017,0.0,0.0,0.0553,,,,,,,0,0,0,0,0,1
"Gu, Dawu",0.0017,0.0,0.0,0.0951,,,,,,,0,0,0,0,0,1
"Sati, Sumit",0.0023,0.0,0.0,0.102,,,,,,,0,0,0,0,0,1
"Prekas, George",0.0006,0.0,0.0,0.0771,12,5,4,3,3,324,0,0,0,0,0,1
"Wei, Teng",0.0006,0.0,0.0,0.0753,13,5,5,3,3,93,0,0,0,0,0,2
"Rezaeirad, Mohammad",0.002,0.0,0.0,0.1087,6,2,2,0,0,9,0,0,0,0,0,1
"Seth, Sharad C.",0.0014,0.0,0.0,0.0941,,,,,,,,,,,,
"Joannou, Alexandre",0.004,0.0,0.0,0.0992,,,,,,,0,0,0,0,0,1
"Huang, Tzu-Kuo",0.0011,0.0,0.0,0.1143,19,8,8,5,4,667,0,0,0,0,0,1
"Hur, Chung-Kil",0.002,0.0,0.0,0.104,40,14,11,15,12,554,0,0,0,0,0,2
"Jia, Yunhan",0.0023,0.0,30.0,0.0916,,,,,,,,,,,,
"Krupp, Johannes",0.0014,0.0,0.0,0.0552,8,4,4,2,2,53,0,0,0,0,0,1
"Brazdil, David",0.004,0.0,0.0,0.0992,,,,,,,0,0,0,0,0,1
"He, Shuibing",0.0014,0.0,0.0,0.0898,46,8,8,7,7,188,0,0,0,0,0,1
"Yu, Chongsheng",0.0017,0.0,0.0,0.0902,,,,,,,0,0,0,0,0,1
"Lu, Shan",0.0017,0.0,0.0,0.0976,80,27,25,37,34,4671,0,3,2,0,0,1
"Yuan, Xin",0.002,0.0,2336.6667,0.0862,104,27,14,49,23,2457,0,3,0,0,0,2
"Lesokhin, Ilya",0.0023,0.0,0.0,0.1069,,,,,,,0,0,0,0,0,1
"Domke, Jens",0.0017,0.0,0.0,0.0911,15,4,4,2,2,64,0,1,0,0,0,1
"Huang, Jie",0.0009,0.0,0.0,0.0584,2,1,1,0,0,1,0,0,0,0,0,1
"Wenisch, Thomas F.",0.0028,0.0,55903.0,0.1077,120,34,31,55,50,5027,0,3,0,0,0,4
"Clegg, Richard G.",0.004,0.0,0.0,0.1238,,,,,,,,,,,,
"Rajagopal, Dineshkumar",0.0011,0.0,0.0,0.0745,,,,,,,0,0,0,0,0,1
"Gupta, Trinabh",0.0009,0.0,0.0,0.1078,13,6,6,5,5,169,0,0,0,0,0,1
"Kim, Jin Young",0.0011,0.0,0.0,0.099,,,,,,,,,,,,
"Ragin, Ann B.",0.0014,0.0,0.0,0.087,,,,,,,,,,,,
"Chen, Yiran",0.0009,0.0,0.0,0.1158,340,35,32,106,99,4589,0,1,0,0,0,1
"Pekhimenko, Gennady",0.0046,0.0,170177.8523,0.1277,34,12,12,14,14,599,0,0,0,0,0,3
"Palinski, Derek",0.0009,0.0,0.0,0.0893,,,,,,,0,0,0,0,0,1
"Chan, Yuandong",0.0023,0.0091,1752.0,0.0956,,,,,,,0,0,0,0,0,2
"Horowitz, Mark",0.0011,0.0,0.0,0.0836,640,110,60,348,226,41566,0,0,0,0,0,1
"Hwang, Jinho",0.002,0.0,0.0,0.0937,67,12,12,13,13,618,0,0,0,0,0,1
"Huang, Ying",0.0011,0.0,0.0,0.1062,,,,,,,0,0,0,0,0,1
"Porter, Barry",0.0009,0.0,0.0,0.0869,51,11,8,11,8,535,0,0,0,0,0,1
"Sun, Jin",0.0014,0.0,0.0,0.123,,,,,,,0,0,0,0,0,1
"Chang, Li-Wen",0.002,0.0008,0.0,0.1011,31,11,11,11,11,739,0,0,0,0,0,1
"Sinapov, Jivko",0.0009,0.0,0.0,0.1125,54,16,13,20,17,796,0,0,0,0,0,1
