author_id,author_name,author_email
1707357,"('Ho, Qirong', '@petuum.com')"
40250403,"('Liang, Xiaodan', '@mail2.sysu.edu.cn')"
2749311,"('Hu, Zhiting', '@cs.cmu.edu')"
1766143,"('Wei, Jinliang', '@cs.cmu.edu')"
40526720,"('Xie, Pengtao', '@cs.cmu.edu')"
3408002,"('Apostolaki, Maria', '')"
1782535,"('Zohar, Aviv', '@cs.huji.ac.il')"
2562998,"('Vanbever, Laurent', '@ethz.ch')"
31960069,"('Javadi, Seyyed Ahmad', '@cs.stonybrook.edu')"
39447323,"('Acer, Mustafa Emre', '')"
12016397,"('Stark, Emily', '')"
2838694,"('Felt, Adrienne Porter', '@google.com')"
2200198,"('Fahl, Sascha', '@sec.uni-hannover.de')"
3453215,"('Bhargava, Radhika', '')"
40073324,"('Dev, Bhanu', '')"
39690668,"('Braithwaite, Matt', '')"
26933016,"('Sleevi, Ryan', '')"
2230201,"('Tabriz, Parisa', '')"
5295950,"('Siddiqui, Tarique', '@illinois.edu')"
40585544,"('Lee, John', '')"
2671663,"('Kim, Albert', '')"
34265480,"('Xue, Edward', '@ed.ac.uk')"
10280425,"('Yu, Xiaofo', '')"
7523578,"('Zou, Sean', '')"
1912029,"('Guo, Lijin', '')"
3382974,"('Liu, Changfeng', '')"
4017475,"('Wang, Chaoran', '@illinois.edu')"
1680270,"('Karahalios, Karrie', '@cs.uiuc.edu')"
2071127,"('Izraelevitz, Joseph', 'MISSING')"
2794865,"('Xiang, Lingxiang', '@intel.com')"
19882154,"('Scott, Michael L.', '@cs.rochester.edu')"
2832718,"('Vadrevu, Phani', '@uga.edu')"
20492581,"('Liu, Jienan', '@cs.uga.edu')"
2485552,"('Li, Bo', '@vt.edu')"
2946091,"('Rahbarinia, Babak', '@aum.edu')"
1766676,"('Lee, Kyu Hyung', '@uga.edu')"
2822260,"('Perdisci, Roberto', '@cs.uga.edu')"
3014657,"('Adhinarayanan, Vignesh', '@vt.edu')"
32105700,"('Prasad, Aravinda', '')"
1817241,"('Mckenney, Paul E.', '@linux.vnet.ibm.com')"
2129120,"('Dong, Changyu', '@newcastle.ac.uk')"
3057294,"('Wang, Yilei', '@ldu.edu.cn')"
24074620,"('Aldweesh, Amjad', '')"
3036364,"('Mccorry, Patrick', '@ncl.ac.uk')"
39896769,"('Moorsel, Aad Van', '@ncl.ac.uk')"
32697990,"('Li, Kejiao', '')"
1703309,"('Li, Hui', '')"
3050021,"('Hou, Hanxu', '@ie.cuhk.edu.hk')"
31652926,"('Li, Kedan', '')"
1775463,"('Chen, Yongle', '')"
34996452,"('Chierichetti, Flavio', '@chierichetti.name')"
1683442,"('Kumar, Ravi', '@google.com')"
1717692,"('Pang, Bo', '@google.com')"
3224854,"('Wasay, Abdul', '@g.harvard.edu')"
3242478,"('Dayan, Niv', '')"
2203901,"('Idreos, Stratos', '@seas.harvard.edu')"
32563772,"('Picado, Jose', '')"
3192362,"('Termehchy, Arash', '')"
1791751,"('Fern, Alan', '@eecs.oregonstate.edu')"
3454984,"('Ataei, Parisa', '@oregonstate.edu')"
5755609,"('Sun, Yixin', '@cs.princeton.edu')"
12996095,"('Edmundson, Anne', '@cs.princeton.edu')"
1800154,"('Feamster, Nick', '@cs.princeton.edu')"
1908294,"('Chiang, Mung', '@princeton.edu')"
2030711,"('Mittal, Prateek', '@princeton.edu')"
40333356,"('Castro, Daniel', '')"
3366116,"('Romano, Paolo', '@gsd.inesc-id.pt')"
33215555,"('Didona, Diego', '@epfl.ch')"
1711100,"('Zwaenepoel, Willy', '@epfl.ch')"
1840075,"('Kiesel, Johannes', '@uni-weimar.de')"
1790347,"('Lucks, Stefan', '')"
1777471,"('Shah, Devavrat', '@mit.edu')"
1721878,"('Ma, Richard T. B.', '@comp.nus.edu.sg')"
7869811,"('Xu, Yinlong', '')"
1727689,"('Wang, Xiaolan', 'MISSING')"
2283085,"('Meliou, Alexandra', '@cs.umass.edu')"
39708150,"('Wu, Eugene', '@cs.columbia.edu')"
7225179,"('Hetzelt, Felicitas', '')"
7238406,"('Buhren, Robert', '')"
1724260,"('Chen, Xiang', '')"
3021207,"('Chen, Bowei', '@lincoln.ac.uk')"
25635969,"('Sathe, Saket', '@us.ibm.com')"
3364200,"('Fujiki, Daichi', '')"
2527905,"('Ishii, Kiyo', '@md.tsukuba.ac.jp')"
1888437,"('Fujiwara, Ikki', '@nict.go.jp')"
2567723,"('Matsutani, Hiroki', '@arc.ics.keio.ac.jp')"
34575333,"('Amano, Hideharu', '@am.ics.keio.ac.jp')"
1707417,"('Casanova, Henri', '@hawaii.edu')"
2876310,"('Koibuchi, Michihiro', '@nii.ac.jp')"
2938740,"('Pomonis, Marios', '')"
2880350,"('Petsios, Theofilos', '@cs.columbia.edu')"
1720824,"('Keromytis, Angelos D.', '@cs.columbia.edu')"
1782812,"('Polychronakis, Michalis', '@cs.stonybrook.edu')"
1806308,"('Kemerlis, Vasileios P.', '@cs.brown.edu')"
33524114,"('Yan, Zi', '@cs.rutgers.edu')"
28981429,"('Cox, Guilherme', '@rutgers.edu')"
21975961,"('Bhattacharjee, Abhishek', '@cs.rutgers.edu')"
1695250,"('Garcia-Molina, Hector', '@cs.stanford.edu')"
2496920,"('Fachkha, Claude', '@ud.ac.ae')"
3223999,"('Bou-Harb, Elias', '@fau.edu')"
2597530,"('Keliris, Anastasis', '@nyu.edu')"
1710123,"('Ahamad, Mustaque', '@cc.gatech.edu')"
5494188,"('Madsen, Magnus', '@uwaterloo.ca')"
1746015,"('Tip, Frank', '@northeastern.edu')"
2070759,"('Pearce, Paul', '@cs.berkeley.edu')"
2534561,"('Ensafi, Roya', '@umich.edu')"
13154862,"('Li, Frank', '@berkeley.edu')"
1744800,"('Paxson, Vern', '@berkeley.edu')"
9919012,"('Luhunu, Lechanceux', '')"
2873716,"('Syriani, Eugene', '@iro.umontreal.ca')"
3089873,"('Beckett, Ryan', '')"
38981616,"('Mahajan, Ratul', '@ratul.org')"
1695132,"('Padhye, Jitendra', '@microsoft.com')"
1832958,"('Walker, David', '@cs.princeton.edu')"
8481999,"('Miao, Hongyu', '')"
3303304,"('Park, Heejin', '@purdue.edu')"
2421588,"('Jeon, Myeongjae', '@microsoft.com')"
1766093,"('Mckinley, Kathryn S.', '@cs.utexas.edu')"
1774176,"('Lin, Felix Xiaozhu', '@purdue.edu')"
2131598,"('Guan, Gaoyang', '')"
2303622,"('Dong, Wei', '')"
1755448,"('Gao, Yi', '@zju.edu.cn')"
27025144,"('Fu, Kaibo', '')"
6592040,"('Cheng, Zhihao', '@umich.edu')"
1772480,"('Dinu, Florin', '@epfl.ch')"
10195630,"('Raza, Aunn', '@seecs.edu.pk')"
23665691,"('Hassan, Wajih Ul', '@illinois.edu')"
8491987,"('Wang, Zhiyi', '')"
3329563,"('Chen, Shimin', '@ict.ac.cn')"
3283132,"('Crankshaw, Daniel', '@cs.berkeley.edu')"
1712149,"('Franklin, Michael J.', '@uchicago.edu')"
1716557,"('Stoica, Ion', '@cs.berkeley.edu')"
3198911,"('Roegiest, Adam', '@uwaterloo.ca')"
40379164,"('Tan, Luchen', '@uwaterloo.ca')"
37752900,"('Lin, Jimmy', '@uwaterloo.ca')"
34109206,"('Stephens, Brent', '@rice.edu')"
3294190,"('Singhvi, Arjun', '')"
1713535,"('Akella, Aditya', '@cs.wisc.edu')"
9833675,"('Swift, Michael M.', '@cs.wisc.edu')"
2722186,"('Liu, Daiping', '@udel.edu')"
1709780,"('Li, Zhou', '@rsa.com')"
2146838,"('Du, Kun', '')"
1699802,"('Wang, Haining', '@udel.edu')"
33762719,"('Liu, Baojun', '')"
3071783,"('Tan, Cheng', '@cs.nyu.edu')"
2490788,"('Yu, Lingfan', '')"
1956975,"('Leners, Joshua B.', '')"
1758590,"('Hernich, André', '@liverpool.ac.uk')"
1707504,"('Lutz, Carsten', '@uni-bremen.de')"
2339999,"('Papacchini, Fabio', '@liverpool.ac.uk')"
1681559,"('Wolter, Frank', '@liverpool.ac.uk')"
3407310,"('Thalheim, Jörg', '')"
38278812,"('Rodrigues, Antonio', '@cmu.edu')"
2282441,"('Akkus, Istemi Ekin', '@mpi-sws.org')"
3025359,"('Bhatotia, Pramod', '@ed.ac.uk')"
2042672,"('Chen, Ruichuan', '@ruichuan.org')"
39458536,"('Jiao, Lei', '@cs.uoregon.edu')"
2314032,"('Fetzer, Christof', '@tu-dresden.de')"
34920674,"('Vella, Flavio', '@dividiti.com')"
3393711,"('Häner, Thomas', '@phys.ethz.ch')"
3393324,"('Steiger, Damian S.', '@itp.phys.ethz.ch')"
35785880,"('Blocki, Jeremiah', '@purdue.edu')"
3249571,"('Bao, Tiffany', '@cmu.edu')"
8199136,"('Wang, Ruoyu', '@cs.ucsb.edu')"
3260361,"('Shoshitaishvili, Yan', '@asu.edu')"
2764539,"('Brumley, David', '@cmu.edu')"
3393481,"('Carmeli, Nofar', '')"
2831260,"('Kenig, Batya', '')"
1679226,"('Kimelfeld, Benny', '@cs.technion.ac.il')"
1717408,"('Chen, Pin-Yu', '@ibm.com')"
3008832,"('Wu, Lingfei', '@email.wm.edu')"
3175184,"('Matam, Kiran Kumar', '@usc.edu')"
20637338,"('I, Te', '')"
27046843,"('Narra, H. V. Krishna Giri', '')"
1723081,"('Li, Jing', '')"
2653363,"('Tseng, Hung-Wei', '@ncsu.edu')"
2322572,"('Rodchenko, Andrey', '@manchester.ac.uk')"
1963560,"('Kotselidis, Christos', '@manchester.ac.uk')"
2476643,"('Nisbet, Andy', '@manchester.ac.uk')"
40079054,"('Pop, Antoniu', '@manchester.ac.uk')"
2444195,"('Hallac, David', '')"
3159449,"('Park, Youngsuk', '')"
1702139,"('Leskovec, Jure', '@cs.stanford.edu')"
33601888,"('Hähnel, Marcus', '@tudos.org')"
5998467,"('Cui, Weidong', '')"
3798388,"('Peinado, Marcus', '')"
2726787,"('Sambasivan, Raja R.', '@bu.edu')"
3302142,"('Tran-Lam, David', '')"
1728086,"('Steenkiste, Peter', '@cs.cmu.edu')"
3224522,"('Shen, Yongming', '')"
1843152,"('Ferdman, Michael', '@cs.stonybrook.edu')"
8283564,"('Tang, Adrian', '@cs.columbia.edu')"
39400201,"('Jana, Suman', '@cs.columbia.edu')"
2905543,"('Naylor, David', '@cs.cmu.edu')"
2357317,"('Li, Richard', '@cs.utah.edu')"
2903620,"('Gkantsidis, Christos', '@microsoft.com')"
31978478,"('Karagiannis, Thomas', '@microsoft.com')"
1781880,"('Bause, Falko', '')"
37560854,"('Buchholz, Peter', '')"
39510165,"('May, Johannes', '')"
10736096,"('Naithani, Ajeya', '')"
2070187,"('Eyerman, Stijn', '@intel.com')"
10379496,"('Zagieboylo, Drew', '@cornell.edu')"
2240460,"('Jia, Zhihao', '@cs.stanford.edu')"
2402978,"('Treichler, Sean', '@cs.stanford.edu')"
1756761,"('Bauer, Michael', '')"
34313805,"('Watkins, Noah', '@soe.ucsc.edu')"
3198700,"('Maltzahn, Carlos', '@ucsc.edu')"
2154609,"('Kuhnle, Alan', '@ufl.edu')"
9597746,"('Crawford, Victoria G.', '')"
1698253,"('Thai, My T.', '@cise.ufl.edu')"
2864417,"('Kwon, Yonghwi', '')"
2617324,"('Saltaformaggio, Brendan', '@cs.purdue.edu')"
3440899,"('Kim, I Luk', '@purdue.edu')"
35593490,"('Zhang, Xiangyu', '@cs.purdue.edu')"
2696404,"('Xu, Dongyan', '@cs.purdue.edu')"
1727978,"('Jiang, Junchen', '@cs.cmu.edu')"
1770094,"('Sun, Shijie', '')"
1732751,"('Sekar, Vyas', '@andrew.cmu.edu')"
39280957,"('Zhang, Hui', '')"
1971184,"('Klimovic, Ana', '@stanford.edu')"
2655459,"('Litz, Heiner', '@stanford.edu')"
31682870,"('Balasubramanian, Abhiram', '@cs.utah.edu')"
32878777,"('Baranowski, Marek S.', '')"
4698435,"('Burtsev, Anton', '@uci.edu')"
3169583,"('Panda, Aurojit', '@cs.nyu.edu')"
3150866,"('Ryzhyk, Leonid', '@vmware.com')"
1804733,"('Svenda, Petr', '@fi.muni.cz')"
2720291,"('Klinec, Dusan', '@mail.muni.cz')"
1805863,"('Matyas, Vashek', '@fi.muni.cz')"
2909676,"('Nguyen, Hoan Anh', '@iastate.edu')"
2241193,"('Rajan, Hridesh', '@iastate.edu')"
3271200,"('Greschbach, Benjamin', '')"
1791678,"('Pulls, Tobias', '')"
3469156,"('Roberts, Laura M.', '')"
1734704,"('Wang, Jingjing', '@cs.washington.edu')"
1718134,"('Balazinska, Magdalena', '@cs.washington.edu')"
1750058,"('Choi, Jiho', '')"
2130036,"('Shull, Thomas', '')"
3106639,"('Garzarán, María Jesús', '@uiuc.edu')"
1695950,"('Torrellas, Josep', '@illinois.edu')"
6965178,"('Bultink, C. C.', '')"
3201515,"('Someren, J. Van', '')"
3007719,"('Khammassi, Nader', '')"
2628316,"('Ashraf, Imran', '@tudelft.nl')"
19320414,"('Vermeulen, R. F. L.', '')"
21516547,"('Sterke, J. C. De', '')"
2101054,"('Vlothuizen, W. J.', '')"
34796948,"('Schouten, R. N.', '')"
1737836,"('Bertels, Koen', '@tudelft.nl')"
2932786,"('Chen, Guoxing', '@cse.ohio-state.edu')"
2625573,"('Pan, Xiaorui', '@indiana.edu')"
39939156,"('Zhang, Yinqian', '@cse.ohio-state.edu')"
34989133,"('Wang, Xiaofeng', 'MISSING')"
3094927,"('Bindschaedler, Vincent', '@illinois.edu')"
40145425,"('Tang, Haixu', '@indiana.edu')"
1785347,"('Gunter, Carl A.', '@illinois.edu')"
35640685,"('Sharma, Naveen Kr.', '@cs.washington.edu')"
6164629,"('Kaufmann, Antoine', '@cs.washington.edu')"
1689594,"('Krishnamurthy, Arvind', '@cs.washington.edu')"
2240839,"('Nelson, Jacob', '@cs.washington.edu')"
2126015,"('Peter, Simon', '@cs.washington.edu')"
1808458,"('Halevi, Shai', '@alum.mit.edu')"
1719765,"('Halevi, Tzipora', '@nyu.edu')"
1741494,"('Shoup, Victor', '@cs.nyu.edu')"
1788681,"('Stephens-Davidowitz, Noah', '@cs.nyu.edu')"
1802824,"('Dice, David', '@oracle.com')"
8857102,"('Kalofolias, Janis', '')"
1717148,"('Boley, Mario', '@mpi-inf.mpg.de')"
3183025,"('Vreeken, Jilles', '@mpi-inf.mpg.de')"
3341167,"('Ao, Yulong', '')"
39408447,"('Yang, Chao', '')"
3303339,"('Wang, Xinliang', '')"
1712301,"('Xue, Wei', '@tsinghua.edu.cn')"
1711877,"('Fu, Haohuan', '@tsinghua.edu.cn')"
1702887,"('Liu, Fangfang', '')"
38512584,"('Gan, Lin', '')"
1724368,"('Xu, Ping', '')"
33955807,"('Ma, Wenjing', '')"
1726907,"('Avrachenkov, Konstantin', '@sophia.inria.fr')"
1776100,"('Goseling, Jasper', '@utwente.nl')"
1911706,"('Serbetci, Berksan', '@utwente.nl')"
1870110,"('Subramaniyan, Arun', '@umich.edu')"
40040123,"('Das, Reetuparna', '@umich.edu')"
32129691,"('Boukhelef, Djillali', '')"
3006590,"('Boukhalfa, Kamel', '@usthb.dz')"
2537219,"('Boukhobza, Jalil', '')"
3142864,"('Ouarnoughi, Hamza', '@univ-brest.fr')"
31618580,"('Lemarchand, Laurent', '@univ-brest.fr')"
2442733,"('Dong, Mingkai', '')"
1716528,"('Chen, Haibo', '@sjtu.edu.cn')"
38516568,"('Fuentes, Pablo', '@unican.es')"
1879134,"('Vallejo, Enrique', '@unican.es')"
1794299,"('Minkenberg, Cyriel', '@zurich.ibm.com')"
1741016,"('Valero, Mateo', '@ac.upc.edu')"
1733803,"('Priedhorsky, Reid', '@umn.edu')"
28330125,"('Randles, Tim', '@lanl.gov')"
2996979,"('Syta, Ewa', '@yale.edu')"
31329226,"('Jovanovic, Philipp', '@jovanovic.io')"
3370481,"('Gailly, Nicolas', '@epfl.ch')"
20492140,"('Gasser, Linus', '')"
3381036,"('Khoffi, Ismail', '@epfl.ch')"
1756673,"('Fischer, Michael J.', '@cs.yale.edu')"
4920811,"('Ford, Bryan', '@epfl.ch')"
33828705,"('Hsieh, Kevin', '@cmu.edu')"
3459901,"('Harlap, Aaron', '@andrew.cmu.edu')"
9758493,"('Konomis, Dimitris', '')"
1707164,"('Ganger, Gregory R.', '@ece.cmu.edu')"
1783053,"('Süß, Tim', '')"
2107074,"('Nagel, Lars', '@uni-mainz.de')"
26383371,"('Vef, Marc-Andre', '')"
1726087,"('Brinkmann, André', '@uni-mainz.de')"
17631382,"('Feld, Dustin', '')"
1767942,"('Soddemann, Thomas', '')"
2189162,"('Hayes, Ari B.', '@cs.rutgers.edu')"
2635740,"('Li, Lingda', '@bnl.gov')"
2058766,"('Hedayati, Mohammad', '')"
1736894,"('Shen, Kai', '@google.com')"
2504006,"('Cherupalli, Hari', '@umn.edu')"
3187702,"('Duwe, Henry', 'MISSING')"
7982124,"('Ye, Weidong', '@illinois.edu')"
8153371,"('Kumar, Rakesh', '@illinois.edu')"
1813088,"('Sartori, John', '@umn.edu')"
1979057,"('Bourke, Timothy', '@tbrk.org')"
40638307,"('Brun, Lélio', '@ens.fr')"
1792338,"('Leroy, Xavier', '@inria.fr')"
1680325,"('Pouzet, Marc', '')"
2474210,"('Rieg, Lionel', '')"
18112138,"('Sinclair, Matthew D.', '@illinois.edu')"
10187815,"('Alsop, Johnathan', '@illinois.edu')"
3196444,"('Adve, Sarita V.', '@illinois.edu')"
1801923,"('Calciu, Irina', '@vmware.com')"
30721371,"('Sen, Siddhartha', '@cs.princeton.edu')"
2590030,"('Balakrishnan, Mahesh', '@yale.edu')"
2138789,"('Aguilera, Marcos K.', '@vmware.com')"
1699192,"('Bonifati, Angela', '@univ-lyon1.fr')"
10757249,"('Comignani, Ugo', '@univ-lyon1.fr')"
1718479,"('Coquery, Emmanuel', '')"
1721642,"('Thion, Romuald', '@univ-lyon1.fr')"
1863675,"('Grech, Neville', '@um.edu.mt')"
2726878,"('Smaragdakis, Yannis', '@di.uoa.gr')"
8817631,"('Kotsogiannis, Ios', '@cs.duke.edu')"
2103203,"('Hay, Michael', '@colgate.edu')"
1729605,"('Miklau, Gerome', '@cs.umass.edu')"
1751411,"('Marathe, Virendra J.', '')"
1907610,"('Byan, Steve', '')"
7235469,"('Prajapati, Nirmal', '@colostate.edu')"
33776892,"('Ranasinghe, Waruna', '')"
2709194,"('Andonov, Rumen', '@irisa.fr')"
2882782,"('Djidjev, Hristo', '@lanl.gov')"
1756389,"('Grosser, Tobias', '@inf.ethz.ch')"
1869737,"('Bjørling, Matias', '@bjorling.me')"
1748177,"('Bonnet, Philippe', '@itu.dk')"
2181199,"('Choudhuri, Arka Rai', '')"
1753595,"('Jain, Abhishek', '@cs.jhu.edu')"
3452395,"('Kaptchuk, Gabriel', '@jhu.edu')"
2679804,"('Miers, Ian', '@jhu.edu')"
1922545,"('Hajiamini, Shervin', '')"
1765372,"('Shirazi, Behrooz', '')"
33360863,"('Cain, Chris', '')"
40454458,"('Dong, Hongbo', '@wsu.edu')"
4353261,"('Dang, Hung', '@comp.nus.edu.sg')"
34647008,"('Huang, Yue', '')"
1781271,"('Chang, Ee-Chien', '@comp.nus.edu.sg')"
2576333,"('Huang, Yipeng', '')"
2219669,"('Guo, Ning', '')"
2045759,"('Seok, Mingoo', '@ee.columbia.edu')"
1738240,"('Sethumadhavan, Simha', '')"
2483738,"('Carlini, Nicholas', '@berkeley.edu')"
37131028,"('Gupta, Aarti', '@cs.princeton.edu')"
37413060,"('Costa, Pedro A. R. S.', '@fc.ul.pt')"
40003160,"('Correia, Miguel', '@tecnico.ulisboa.pt')"
2900492,"('Busse, Anselm', '')"
1794629,"('Karnapke, Reinhardt', '')"
1680898,"('Parzyjegla, Helge', '')"
1801197,"('Sa, Christopher De', '@cs.cornell.edu')"
14465313,"('Feldman, Matthew', '')"
1746638,"('Olukotun, Kunle', '@stanford.edu')"
1839879,"('Szurdi, Janos', '@andrew.cmu.edu')"
2637728,"('Christin, Nicolas', '@andrew.cmu.edu')"
2638884,"('Tagami, Yukihiro', '')"
9918399,"('Korczynski, David', '@cs.ox.ac.uk')"
1975143,"('Yin, Heng', '@cs.ucr.edu')"
3226635,"('Dehghani, Mostafa', '@uva.nl')"
2499986,"('Zamani, Hamed', '@cs.umass.edu')"
3091861,"('Severyn, Aliaksei', '@google.com')"
1753628,"('Kamps, Jaap', '@uva.nl')"
1704390,"('Croft, W. Bruce', '@cs.umass.edu')"
19307916,"('Zhang, Zhangkai', '')"
40172576,"('Ding, Xuhua', '@smu.edu.sg')"
1702391,"('Tsudik, Gene', '@ics.uci.edu')"
3166275,"('Cui, Jinhua', '')"
1707275,"('Li, Zhoujun', '')"
34574021,"('Gibbens, Mathias', '')"
2672452,"('Gniady, Chris', '@cs.arizona.edu')"
33114639,"('Ye, Lei', '')"
1727135,"('Zhang, Beichuan', '@cs.arizona.edu')"
30463363,"('Penner, Terry', '')"
1732914,"('Guirguis, Mina', '@bu.edu')"
39786262,"('Rengasamy, Prasanna Venkatesh', '@psu.edu')"
1706667,"('Zhang, Haibo', '@psu.edu')"
2456813,"('Nachiappan, Nachiappan Chidambaram', '@apple.com')"
1896477,"('Zhao, Shulin', '@psu.edu')"
1743609,"('Sivasubramaniam, Anand', '@cse.psu.edu')"
1717494,"('Kandemir, Mahmut T.', '@cse.psu.edu')"
8948708,"('Das, Chita R.', '@cse.psu.edu')"
34896107,"('Vega, Raimundo', '')"
2438650,"('Francis, Nadime', '')"
1681226,"('Libkin, Leonid', '@inf.ed.ac.uk')"
28921194,"('Murdock, Austin', '@berkeley.edu')"
28962949,"('Bramsen, Paul', '')"
3137133,"('Durumeric, Zakir', '@cs.stanford.edu')"
40238765,"('Deblasio, Joe', '')"
1739245,"('Voelker, Geoffrey M.', '@cs.ucsd.edu')"
2199298,"('Snoeren, Alex C.', '@cs.ucsd.edu')"
40362329,"('Wang, Jianguo', '')"
40648346,"('Lin, Chunbin', '@eng.ucsd.edu')"
1786049,"('Papakonstantinou, Yannis', '@eng.ucsd.edu')"
29730207,"('Dao, Thanh-Chung', '')"
1783820,"('Chiba, Shigeru', '@acm.org')"
2605768,"('Cohen, Edith', '@alumni.stanford.edu')"
2201690,"('Jahanjou, Hamidreza', '@ccs.neu.edu')"
1779560,"('Kantor, Erez', '@umass.edu')"
1696669,"('Rajaraman, Rajmohan', '@ccs.neu.edu')"
20165375,"('Misra, Pulkit A.', '@cs.duke.edu')"
21188143,"('Kace, Jason', '')"
2118138,"('Bianchini, Ricardo', '')"
10767922,"('Saverese, Pedro H. P.', '')"
2041244,"('Figueiredo, Daniel R.', '@land.ufrj.br')"
30901893,"('Tsai, Po-An', '@csail.mit.edu')"
2576892,"('Beckmann, Nathan', '@cmu.edu')"
2840235,"('Curtis-Maury, Matthew', '@netapp.com')"
2042885,"('Kesavan, Ram', '')"
2087483,"('Ilyushkin, Alexey', '@tudelft.nl')"
2415854,"('Ali-Eldin, Ahmed', '@cs.umu.se')"
1760940,"('Iosup, Alexandru', '@tudelft.nl')"
1750155,"('Albers, Susanne', '@in.tum.de')"
14445515,"('Matic, Srdjan', '')"
2130458,"('Troncoso, Carmela', '@imdea.org')"
40008021,"('Caballero, Juan', '@imdea.org')"
19272100,"('Traub, Jonas', '@tu-berlin.de')"
2629601,"('Breß, Sebastian', '@dfki.de')"
1731210,"('Rabl, Tilmann', '@tu-berlin.de')"
1680579,"('Katsifodimos, Asterios', '@tudelft.nl')"
1733290,"('Markl, Volker', '@tu-berlin.de')"
2039788,"('Huang, Haoran', '@fudan.edu.cn')"
39686335,"('Zhang, Qi', '@fudan.edu.cn')"
10819933,"('Wu, Jindou', '')"
1790227,"('Huang, Xuanjing', '')"
1976501,"('Yang, Hailong', '@snnu.edu.cn')"
1708641,"('Chen, Quan', '@sjtu.edu.cn')"
38716473,"('Riaz, Moeiz', '')"
1698860,"('Luan, Zhongzhi', '')"
2235128,"('Tang, Lingjia', '@umich.edu')"
3348715,"('Mars, Jason', '@umich.edu')"
33856916,"('Bentley, Michael', '')"
1818419,"('Briggs, Ian', '@qub.ac.uk')"
1724910,"('Gopalakrishnan, Ganesh', '@cs.utah.edu')"
1689086,"('Ahn, Dong H.', '')"
2494078,"('Sembrant, Andreas', '@it.uu.se')"
1759749,"('Hagersten, Erik', '@it.uu.se')"
1780873,"('Black-Schaffer, David', '@it.uu.se')"
6299439,"('Steele, Guy L.', '@oracle.com')"
1755724,"('Tristan, Jean-Baptiste', '@oracle.com')"
1710797,"('Zhang, Yongle', '@mail.utoronto.ca')"
39059758,"('Makarov, Serguei', '')"
2261519,"('Lion, David', '@mail.utoronto.ca')"
2042324,"('Yuan, Ding', '@eecg.toronto.edu')"
2028830,"('Muehlboeck, Fabian', '')"
6331083,"('Tate, Ross', '@cs.cornell.edu')"
17826426,"('Evangelidis, Alexandros', '')"
1899439,"('Parker, David', '@cs.bham.ac.uk')"
1804288,"('Bahsoon, Rami', '@cs.bham.ac.uk')"
39718339,"('Khaledi, Mojgan', '')"
39503001,"('Khaledi, Mehrdad', '@rpi.edu')"
26654051,"('Sarkar, Shamik', '')"
1700521,"('Patwari, Neal', '@ece.utah.edu')"
40345904,"('Derr, Kurt', '')"
38405343,"('Ramirez, Samuel', '')"
31117574,"('Khamis, Mahmoud Abo', '@buffalo.edu')"
9246931,"('Suciu, Dan', '@cs.washington.edu')"
13360306,"('Feng, Weiming', '@ntu.edu.tw')"
40477245,"('Sun, Yuxin', '')"
9489786,"('Yin, Yitong', '@nju.edu.cn')"
2359017,"('Agarwal, Neha', '@umich.edu')"
2613669,"('Shavit, Nir', '')"
20329824,"('Lucarelli, Giorgio', '@inria.fr')"
1733901,"('Trystram, Denis', '@imag.fr')"
9762395,"('Alsudais, Azzam', '@colorado.edu')"
1750746,"('Keller, Eric', '@colorado.edu')"
1678308,"('Le, Franck', '')"
2686270,"('Pandey, Gaurav', '@iisc.ac.in')"
2440174,"('Dukkipati, Ambedkar', '')"
2422012,"('Doychev, Goran', '@imdea.org')"
3147299,"('Köpf, Boris', '@imdea.org')"
1679176,"('Krishnamoorthy, Sriram', '@pnnl.gov')"
2237748,"('Al-Kiswany, Samer', '@uwaterloo.ca')"
2806362,"('Yang, Suli', '@cs.wisc.edu')"
1709102,"('Leesatapornwongsa, Tanakorn', '@cs.uchicago.edu')"
22409029,"('Stuardo, Cesar A.', '')"
3197683,"('Suminto, Riza O.', '@cs.uchicago.edu')"
40455668,"('Ke, Huan', '')"
2235631,"('Lukman, Jeffrey F.', '@cs.uchicago.edu')"
1999972,"('Ausavarungnirun, Rachata', '@cmu.edu')"
34348348,"('Landgraf, Joshua', '')"
33769839,"('Miller, Vance', '@cs.utexas.edu')"
34726949,"('Gandhi, Jayneel', '@cs.wisc.edu')"
17311929,"('Marco, Vicent Sanz', '')"
28801862,"('Taylor, Ben', '@lancaster.ac.uk')"
1719750,"('Porter, Barry', '@lancaster.ac.uk')"
40514580,"('Wang, Zheng', '@lancaster.ac.uk')"
1806110,"('Chen, Shiping', '@csiro.au')"
32067673,"('Zhou, You', '@cise.ufl.edu')"
